,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
17,317. osasto,1965,ActionWar,7.4 / 10,https://yts.rs/movie/317-osasto-1965," In 1954, the Indochina War begins to come to a close following France's defeat by the Viet Minh at the deadly Battle of Dîen Bîen Phû. French forces are in full retreat and risk being overrun at every turn -- including the 317th Platoon, a unit of French soldiers and Laotian allies who are led by the idealistic but inexperienced sous-lieutenant Torrens and adjutant Willsdorf, a former soldier in the German Wehrmacht during WWII. Their survival depends on completing a trek through the dense, jungle-laden, expanse of enemy territory that stands between them and the safety of the nearest French outpost. —Dr. Jay Trotter ",3636
18,Rites of Passage,1999,CrimeDrama,6 / 10,https://yts.rs/movie/rites-of-passage-1999," When lawyer DJ Farraday discovers his father has been having an affair, the two drive out to the remote family cabin to talk things over. What neither expects is that DJ's estranged gay brother Campbell will already be there, apparently planning a weekend retreat with his boyfriend. But father and sons are forced to put aside their grievances when two escaped convicts show up and put everyone's lives in danger. ",3535
19,Dark Image,2017,ActionHorror,5.3 / 10,https://yts.rs/movie/dark-image-2017," A girl is possessed and kills her own twin sister. ",5757
0,Courting Mom and Dad,2021,ActionFamily,4.5 / 10,https://yts.rs/movie/courting-mom-and-dad-2021," Three children seek the help of an eccentric personal injury attorney in order to stop their parents' imminent divorce. ",7979
1,Movie Madness,2016,ActionHorror,4.4 / 10,https://yts.rs/movie/movie-madness-2016," A movie bootlegger stumbles into a theater of murder and madness after it's taken over by a demonic hitman. ",3131
2,A Beautiful Now,2015,ActionComedy,5.5 / 10,https://yts.rs/movie/a-beautiful-now-2015," ""Beautiful Now"" tells the story of a passionate dancer, Romy, who finds herself contemplating extreme measures when she reaches a crossroads in her life. As she hangs on the razor's edge between reality and fantasy, her fractured group of friends reunite and embark on a shared journey into vibrant and intense memories of their past, helping Romy answer the question: ""if your life flashed before your eyes, would you like what you see?"". ",3535
3,Dark Intruder,1965,ActionDrama,6.4 / 10,https://yts.rs/movie/dark-intruder-1965," The story takes place in 1890 San Francisco, where a series of gruesome murders attracts the attention of Brett Kingsford (Leslie Nielsen), a playboy detective with a secret crime lab, a library of occult tomes, and an invaluable dwarf assistant (Charles Bolender). His friend, Robert (Mark Richman), soon to be married to Evelyn (Judi Meredith), keeps having trance-outs at the oddest times, and looks to be a likely suspect - especially since he knows the victims. However, the killer growls like a beast and kills with a set of murderous bestial claws, two attributes which Robert lacks. ",3636
4,Hal King,2021,ActionDrama,6.3 / 10,https://yts.rs/movie/hal-king-2021," Hal King is a coming of age film musical, based on Shakespeare's King Henry IV, loosely set in the US during the jazz era. Hal, the son of a community leader, lives the high life running with drug addicts and fast women. But after being drafted for the Korean War, he comes home as a changed man and falls in love with his father's political rival. ",5757
5,Ktown Cowboys,2015,ActionComedy,6.9 / 10,https://yts.rs/movie/ktown-cowboys-2015," Based on the wildly successful web-series of the same name, KTOWN COWBOYS is a bro-mantic dramedy that follows a group of ball-busting, hard-partying friends wrestling with their evolution into adulthood. As their individual struggles come to light, the group of friends band together in Koreatown and through late nights at seedy after-hour soju bars, karaoke drinking girls and even a stint in jail, each emerges as a better version of himself. ",4040
6,The Good Neighbour,2019,Sci-Fi,5.9 / 10,https://yts.rs/movie/the-good-neighbour-2019," Jodie wrestles with her multiple sclerosis diagnosis as she struggles to keep her farm afloat. Her life takes a dramatic turn when a stranger seeks refuge, pursued by forces unknown. ",9696
7,Growing Up Milwaukee,2020,ActionDocumentary,6.7 / 10,https://yts.rs/movie/growing-up-milwaukee-2020," Behind every statistic is a story. Three inner-city youth growing up in Milwaukee struggle with the daily dilemma of growing up Black and avoiding becoming just another statistic. ",5959
8,Lake Effects,2012,ComedyFamily,5.6 / 10,https://yts.rs/movie/lake-effects-2012," Sara and Lily grew up at Smith Mountain Lake. Sara became estranged from the family and without explanation moved to Los Angeles to study law. Her sister Lily, an artist, teaches locally and lives with their parents, Ray and Vivian, until Dad dies in an accident. Sara returns to help settle his estate, and all our ladies cross paths with an eclectic group of local oddballs, as they search for a Loch Ness-style monster they believe lurks in the lake's depths. A few real Smith Mountain Lake characters make appearances. The next week at the lake is filled with adventure, tears, and laughter as Vivian and her two daughters finally understand, through the guidance of Dad's spirit, if they still belong on the lake, even though Ray is gone. All paths converge at the Smith Mountain Lake Wine Festival, on course for a heart-warming and hilarious collision. ",3434
9,PVT CHAT,2020,ActionDrama,5.6 / 10,https://yts.rs/movie/pvt-chat-2020," Jack (Peter Vack) is an internet gambler living in NYC who becomes fixated on Scarlet (Julia Fox) - a cam girl from San Francisco. His obsession reaches a boiling point when fantasy materializes in reality and Jack sees Scarlet on a rainy Chinatown street . ",52924
10,The Husband She Met Online,2013,ActionDrama,4.9 / 10,https://yts.rs/movie/the-husband-she-met-online-2013," When hotel event planner Rachel breaks up with her boyfriend John, for cheating on her, she decides to go looking online for a new boyfriend. In the expanse of cyberspace, she meets a charming, wealthy man named Craig, who at first, seems perfect. He's attractive, fun, romantic, and he's been successfully running his mother's global real estate company while his mother, Doris travels the world. But Craig is far from perfect. He's obsessive and controlling, and once he sets his sights on Rachel, he has no plans of ever letting go. ",4545
11,The Man Next Door,1996,Drama,5.3 / 10,https://yts.rs/movie/the-man-next-door-1996," A community is shocked to learn that their new neighbor is a convicted sex offender who has been paroled. ",2828
12,Origin Unknown,2020,ActionHorror,4.5 / 10,https://yts.rs/movie/origin-unknown-2020," Pedro De Toro and his family are held in a house/bunker with cutting-edge technology in a secluded place. Pedro wants to leave the drug cartel he has helped with his financial knowledge, this is the night he has planned for everything to end. Lina, a sick 10-year-old girl, arrives unexpectedly at the safe house, at the same time as a group of professional assassins who combine high technology with medieval weapons. It seems that De Toro's family will be slaughtered by the cartel until he discovers the murderers' objective: to kill the innocent girl - Is this girl really an innocent child? ",8989
13,Before/During/After,2020,ActionComedy,5.4 / 10,https://yts.rs/movie/beforeduringafter-2020," This sharp-witted dramedy studies a middle-aged NYC theatre actress suddenly forced to figure out the kind of person she wants to portray in real life when her marriage comes to an end after she catches her husband cheating. ",23230
14,Last Ghost Standing,1999,ActionComedy,4.9 / 10,https://yts.rs/movie/last-ghost-standing-1999," On New Years Eve 2000 the cinema on the 666 King's Road presents its last show before closure. Unfortunately the forces of Hell arise, who are very unsatisfied with the modern movie quality. A horrible, gory bloodbath starts out, including a soccer match with a decapitated head, a nasty faeces monster and several other nastinesses. ",2121
15,Panic Beats,1983,ActionHorror,5.7 / 10,https://yts.rs/movie/panic-beats-1983," The spirit of a deceased knight returns every 100 years to clean a house by graphically murdering the women who are making the life of his descendants unbearable. ",2727
16,Dobra zmiana,2018,Documentary,6.1 / 10,https://yts.rs/movie/dobra-zmiana-2018," In recent years deepening political ideological conflict is tearing Poland apart. This film presents the dramatic developments through the eyes of two women on opposite sides of the political barricade. Marta and Tita are patriots, but their patriotism doesn't unite them. Both are proud of their country and its history, and they want only the best for it. But their attitudes could not be more different. Marta leads a paramilitary unit, promotes Christian values, supports the ruling Conservative party and is ready to leave the EU. Tita, the liberal atheist activist, hates weapons, fights for democracy and feels content living in the EU. Is it possible to solve the growing crack in Polish society? —Canon y mus ",1717
17,Zombie Ninjas vs Black Ops,2015,ActionAdventure,4.2 / 10,https://yts.rs/movie/zombie-ninjas-vs-black-ops-2015," In the clandestine research tower of a ruthless Japanese security and arms company, Saisei Security, scientist MALI awakens employed mercenaries killed in combat, their death giving rise to a new, vicious breed of zombie... ZOMBIE NINJAS. Trapped amongst unsuspecting civilians, including former tactical operative DILLON (Adam T Perkins), the ZOMBIE NINJAS commanded by a ferocious leader (Soa 'The Hulk' Palelei) are unleashed in the inner city high-rise. They soon face off with the covert response mission deployed to fight back. This elite black ops team underestimates the brutality of their encounter, which ultimately tests their loyalty and friendship, resulting in a frightful assault between these two highly skilled lethal forces and DILLON thrust in the middle fighting for survival. —Wingold Corp ",8787
18,Courier,1986,ComedyDrama,7.9 / 10,https://yts.rs/movie/courier-1986," Ivan Mirosnikov, a cheeky young man in the Gorbachev era, is trying to figure out what to do with his life (he's not in college, and the 2-year mandatory military service is looming large ahead of him). Meanwhile, he lives with his divorced mother, and works as a courier at a Russian newspaper. Through his job, he meets patronizing Professor Kuznetzov and his rebellious daughter Katya. To annoy the professor, Ivan claims to have an affair with Katya. To his surprise, Katya backs his story up. ",3535
19,I Almost Married a Serial Killer,2019,ActionThriller,5.1 / 10,https://yts.rs/movie/i-almost-married-a-serial-killer-2019," To escape a serial killer, a single mom and her daughter enter witness protection, only to find their lives in greater danger than ever. ",5050
0,No Such Thing,2001,ActionComedy,6.1 / 10,https://yts.rs/movie/no-such-thing-2001," Beatrice (Sarah Polley) works as a researcher at a sensationalist New York City-based media organization, although she is more often than not tasked with making coffee than anything else. Unlike her colleagues, she is shy, soft spoken, and a Plain Jane of a woman. She convinces her cutthroat boss (Dame Helen Mirren) to send her on assignment to Iceland, where one of their camera crews, led by Beatrice's fiancé Jim, has gone missing, they who were investigating eyewitness accounts of what was largely seen as a long held urban myth of a medieval monster. En route to Iceland, Beatrice becomes the sole survivor of the plane crashing, her survival considered a miracle. She is quickly abandoned in Iceland by her boss, as she will not consent to become the media darling to tell the story of the crash, leaving her alone in her long physical and emotional recovery. Beatrice believes her emotional recovery can only be fulfilled by still finding out what happened to Jim, the camera crew who were... ",5050
1,Finding the Graf Zeppelin,2017,ActionDocumentary,0 / 10,https://yts.rs/movie/finding-the-graf-zeppelin-2017," While exploring the Baltic Sea in 2006, a Polish oil firm stumbled upon the remains of Germany's first - and last - aircraft carrier at 80 meters depth off the coast near Gdansk. It was a discovery that solved an enduring maritime mystery that had baffled experts for over half a century. The Graf Zeppelin has finally been found. ",2424
2,Sacrifice,2020,HorrorMystery,4.6 / 10,https://yts.rs/movie/sacrifice-2020," After his mother's death, Isaac and his pregnant wife return to his birthplace on a remote Norwegian island to claim on unexpected inheritance. During their visit, the couple discover dark secrets from Isaac's past. Their pleasant trip quickly turns into a nightmare when Isaac and his wife encounter a sinister cult that worships a sea-dwelling deity. ",25048
3,Cthulhu Mansion,1992,Horror,3.5 / 10,https://yts.rs/movie/cthulhu-mansion-1992," An aging magician harboring a terrible occult secret and his daughter are taken hostage in their isolated mansion by teenage scumbags need- ing a place to hide out. When the captors refuse to listen to the magician's dire warning to release him unharmed, the mansion slowly releases its nightmare of horrors on the unsuspecting invaders. ",3535
4,July Rhapsody,2002,ActionDrama,7.2 / 10,https://yts.rs/movie/july-rhapsody-2002," Yiu-Kwok is a high school teacher, having a perfect family. Good times don't last long, when a student, Choy-Nam, falls in love with him. For dealing with a relationship with Mr. Seng, a beloved teacher of the couple, his wife Man-Ching requests a leave for a month. A midlife crisis mixing with pressure sends him into an emotional tailspin. Everything seems to lead him towards Choy-Nam, the forbidden fruit. History seems to repeat itself. ",3333
5,15 Killings,2020,CrimeDrama,3.5 / 10,https://yts.rs/movie/15-killings-2020," A renowned neurologist visits an incarcerated serial killer who's responsible for countless murders. As she get inside the mind of a killer, she discovers the horror that lurks behind his violent impulses. Explores how the brain functions differently in psychopaths. ",27775
6,The Killer Elite,1975,ActionCrime,6 / 10,https://yts.rs/movie/the-killer-elite-1975," Mike Locken is one of the principal members of a group of freelance spies. A significant portion of their work is for the C.I.A. and while on a case for them, one of his friends turns on him and shoots him in the elbow and knee. His assignment, to protect someone, goes down in flames. He is nearly crippled, but with braces is able to again become mobile. For revenge as much as anything else, Mike goes after his ex-friend. —John Vogel ",7171
7,Legend of Fall Creek,2021,ComedyCrime,3.5 / 10,https://yts.rs/movie/legend-of-fall-creek-2021," On a chilly Halloween night in 1988, Fall Creek Valley turned upside down when Robert ""Bobby"" Maxwell disappeared from a party. On the 20 Year Anniversary, BLOODY BOBBY seeks revenge on his tormentors who sealed his fate with a blood pact. ",10201
8,Cartoon Classics - 28 Favorites of the Golden-Era Cartoons - Vol 1: 4 Hours,2020,ActionAnimation,7.3 / 10,https://yts.rs/movie/cartoon-classics-28-favorites-of-the-golden-era-cartoons-vol-1-4-hours-2020," Featuring over 4 hours of remastered and restored Cartoon Classics from the golden age of animation including Looney Tunes, Bugs Bunny, Porky Pig, Daffy Duck, Elmer Fudd, Superman, Popeye, Betty Boop and more. ",29694
9,Deathrow Gameshow,1987,ActionComedy,5 / 10,https://yts.rs/movie/deathrow-gameshow-1987," Chuck Toedan's the host of a game show featuring death row convicts competing in life-or-death contests in hopes of cheating the executioner or, at the very least, winning some nice prizes for their next of kin. Not surprisingly, Chuck has made more than a few enemies, from outraged viewers trying to ban his show, to families of losing contestants looking for revenge. A hit man hired by one such family has shown up at Chuck's office, and he'll need to enlist the help of his most outspoken critic to keep from ending up like most of his contestants. ",3434
10,Game of Aces,2016,ActionAdventure,4.4 / 10,https://yts.rs/movie/game-of-aces-2016," A rescue attempt of a German traitor during World War I has unexpected consequences and sets off an adventure across the Arabian desert. ",5555
11,Sometimes Aunt Martha Does Dreadful Things,1971,ActionComedy,5 / 10,https://yts.rs/movie/sometimes-aunt-martha-does-dreadful-things-1971," Stanley and Paul, a pair of friends on the run from the law, rent a house in the suburbs, where they decide the best way to lay low is for Paul to dress as a woman and pretend to be Stanley's Aunt Martha. Not too long after the pair move into their new home, Paul suddenly murders a young woman Stanley brings home with him. Paul's violent tendencies continue to spin out of control, and soon nobody who comes near is safe from him. ",3636
12,Inemuri Iwane,2019,ActionDrama,5.6 / 10,https://yts.rs/movie/inemuri-iwane-2019," Iwane, Kinpei and Shinnosuke are childhood friends. They also trained at the same dojo, hung out together and dreamt together. Iwane, Jinpei and Shinnosuke also become relatives through marriage. Her husband exacts revenge and kills her when news spreads that one of the men's wives is cheating. The woman's brother next rises in vengeance, which leads to murder, which brings about an order of retribution in turn. The woman's affair is becoming a bloodbath. —aghaemi ",3636
13,Lost in New York,1989,Fantasy,5.8 / 10,https://yts.rs/movie/lost-in-new-york-1989," Lost in New York is a 1989 made for television film directed by Jean Rollin, which is one of his most personal films and has a runtime of just 52 minutes. ",2727
14,Coffee or Tea?,2020,ActionComedy,6.1 / 10,https://yts.rs/movie/coffee-or-tea-2020," Three young men with very different personalities. When they leave the big city to return to the thousand-year-old village of Yunnan, they each begin a crazy and dream journey. ",4949
15,Kokoro ga sakebitagatterunda.,2015,ActionAnimation,7.4 / 10,https://yts.rs/movie/kokoro-ga-sakebitagatterunda-2015," A young girl had her voice magically taken away so that she would never hurt people with it, but her outlook changes when she encounters music and friendship. ",7777
16,Tazmanian Devil,2020,ActionDrama,6.4 / 10,https://yts.rs/movie/tazmanian-devil-2020," After moving to the United States, Nigerian immigrant Dayo (Attah) struggles to find a balance between his desire to join a college fraternity and bonding with his estranged father who is a strict pastor at a local church. ",3939
17,Wu jian xing zhe zhi Sheng si qian xong,2020,Action,4.4 / 10,https://yts.rs/movie/wu-jian-xing-zhe-zhi-sheng-si-qian-xong-2020," Fuk Wor Triad member Ting (by Michael Tse Tin Wah) and Senior Inspector Tuen (by Pakho Chau) of the Regional Anti Triad Unit are moles that have been planted by the rival party. Within 10 years, Ting has risen through the ranks within the organization, but deep down he is fed-up with the dead-end job as an undercover cop. Whereas for Tuen - the soon-to-be youngest-ever chief inspector, wishes to start off his new chapter in life with a clean slate and free from his inglorious past. He schemes to take down his secret boss, Sung (by Ken Chan) of the illegitimate Eastern Trade Company - When Fuk Wor and Eastern Trade join forces on a narcotics deal, little do the two know that it is in fact a trap set up by the masterminds, to uncover the moles' identity. Peace and justice are long-overdue for the two, but the step towards it could prove fatal. —Universe Films Distribution Co., Ltd. ",9090
18,Don't Crack Under Pressure III,2017,ActionAdventure,6.8 / 10,https://yts.rs/movie/dont-crack-under-pressure-iii-2017," The last chapter of Don't Crack Under Pressure is finally here. Just one year after the release of Don't Crack Under Pressure - Season 2, Thierry Donard brings us the final part of his trilogy. The culmination of a saga in which friendship and sharing reach their highest heights. Our team is entering a new era, exploring new disciplines, documenting the passing on of values between two generations of riders, the ultimate homage to athletes that have left their mark on their sports through their achievements. Goodbyes for some, picking up the relay for others.The soundtrack plunges the audience even deeper into the action and the sumptuous landscapes. Over 90 minutes, they will live an authentic experience full of emotion, and strong, profound sensations. Producer Thierry Donard gets up close and personal with these extraordinary characters thanks to his skillful camerawork. A film shot for the big screen in 4K Cinémascope, for a complete cinema experience and deep immersion in the world of board sports.MONTAIN BIKE
Temarii Buillard
One of this team's new mountain bike riders Temarri is a very talented yet little known, young Polynesian who is just beginning to show what he can do on the international scene. He rides the fields of Tahiti like no other.Xavier Marovelli
One of this team's new mountain bike riders One of France's top mountain bikers, Xavier is originally from mainland France. He fell in love with Tahiti and its islands, where he now promotes the use of EAPCs (electrically-assisted pedal cycles).FREE DIVING
Davide Carrera
Davide has a profound love of the ocean floor. He has set various national and world records over a career spanning more than 20 years. His primary goal is to promote the sport and nature through the feeling of freedom and peace he experiences whilst under the water. He is constantly involved in competitions, TV programs, video projects, interviews and events. Davide returns to the waters of Tahiti to explore its fascinating seabeds.KITE SURFING
Mitu Monteiro
A former star of La Nuit, Mitu is a pioneer of a discipline that has inspired generations of kite surfers. A multiple world champion, today he lives in Cape Verde, where he has opened his own business and gives kite surfing lessons. He invites us to discover his discipline in various spots in his region.SKIING
Karsten Gefle, Wille Lindberg
Karsten and Wille have hurtled down the slopes for many years alongside Thierry Donard. This year, the summits of Norway and Chamonix will be their new playgrounds.SNOWBOARDING
Matt Annetts
One of La Nuit's star riders who took his final bow in this filmFabian Bodet (aka Chyko)
A new snowboarder Fabien is a local hero in Chamonix with a growing reputation. He rides the slopes of the valley with Sam Favret, who has already made various appearances in our Doc. Today he takes over from Matt...SURFING
Lorenzo Avvenenti, Matahi Drollet, Mateia Hiquily, Tikanui Smith, Hira Teriinatoofa, Marie-Moana Troja
This year, these Tahitian surfers leave for a new surf trip to Faaite in French Polynesia. The audience discovers a stunning setting where the danger of the reef is rivaled only by the beauty of the waves...WINGSUIT
Mathias Wyss
An iconic pilot, Mathias Wyss once again takes to the air, swooping in front of and very close to Thierry Donard's cameras. A true Wingsuit pro, he leaves nothing to chance, preparing his flights to the very millimeter.Van Monk
Van Monk is our most mysterious athlete. Though committed to maintaining his anonymity, his name is nonetheless found among the best wing suit pilots in the world. This season, Mathias Wyss and Van Monk fly above the mountains of Chamonix and across the plains of Norway.Matt Gerdes
At the heart of this new season , we find Matt, the founder of the American brand Wingsuit Squirrel. He is accompanied by Noah Bahnson, Andy Farrington, Mike Steen, Mike Swason, Pat Walker, Hartman Rector, Will Kitto, ScottyBob, Richard Webb, Ian Mitchard, Nic Sacco, Sebastian Alvarez, Carson Klein and Micah Couch. Together they fly above the stunning Moab desert in a choreographed formation that has been planned to the very millimeter.STAND UP PADDLE
Zane Schweitzer
The grandson of Hoyle Schweitzer, who, alongside Jim Drake, invented windsurfing, and the son of Matt Schweitzer, a major windsurfing champion of the 1980s, Zane Schwetzer was always destined to achieve great things in the water. ",3535
19,Emmanuelle,1974,ActionDrama,5.3 / 10,https://yts.rs/movie/emmanuelle-1974," Emmanuelle is a beautiful young model and lives in Bangkok together with her husband Jean, who's several years older. She likes him because he's taught her much, and he likes her because she's learning so well - and wants to often. Both are very tolerant in matters of extramarital affairs, so he doesn't mind the young Marie-Ange coming over every so often, although she obviously wants more than talk from his wife. But Emmanuelle is more fascinated by the older Bee, and joins her on a trip into the jungle. —Tom Zoerner ",21109
0,Buried Alive,1990,HorrorRomance,6.5 / 10,https://yts.rs/movie/buried-alive-1990," Clint is an every day working man whose wife Joanna is having an affair with a doctor. They plot to kill him and get the insurance money. Only trouble the drug overdose they give him doesn't kill him. Lucky for Clint he's buried in a cheap wooden box and he unburies himself. Just remember, Hell hath no fury like a man buried alive! ",6363
1,Daman akeseo guhasoseo,2020,ActionCrime,6.8 / 10,https://yts.rs/movie/daman-akeseo-guhasoseo-2020," An assassin goes to Thailand in order to solve a kidnapping case linked to him, and finds himself chased by a man whose sibling he killed. ",20099
2,Sidemen: Long Road to Glory,2016,ActionBiography,7.3 / 10,https://yts.rs/movie/sidemen-long-road-to-glory-2016," SIDEMEN - Long Road To Glory is an intimate look at the incredible lives and legacies of piano player Pinetop Perkins, drummer Willie 'Big Eyes' Smith and guitarist Hubert Sumlin, all Muddy Waters and Howlin' Wolf sidemen. The film captures some of the last interviews and their final live performances together, before their deaths in 2011. The historic live shows are accompanied by performances and personal insights from many of the blues and rock stars these legendary sidemen inspired including; Bonnie Raitt, Gregg Allman, Derek Trucks, Shemekia Copeland, Robby Krieger, Kenny Wayne Shepherd, Joe Perry, Joe Bonamassa and Johnny Winter. ",4949
3,Emmanuelle II,1975,ActionDrama,4.8 / 10,https://yts.rs/movie/emmanuelle-ii-1975," After two months of separation, Emmanuelle must find her husband Jean in Hong Kong. She goes there by boat. Once in Thailand, she finds her husband and meets Christopher, a mysterious airplane pilot. At a dinner, she also meets Laura, Jean's mistress and her troubling stepdaughter Anna Maria. She proceeds to have several extramarital affairs -- with Jean's knowledge, of course. ",27573
4,V ozhidanii chuda,2007,ActionComedy,6.1 / 10,https://yts.rs/movie/v-ozhidanii-chuda-2007," A story of a young girl, that with all her heart believes in miracles. She dreams of a prince, that will sweep her off her feet. And one day he appears. ",2323
5,Mega Shark vs. Crocosaurus,2010,ActionAdventure,2.4 / 10,https://yts.rs/movie/mega-shark-vs-crocosaurus-2010," After escaping death during the fierce battle with the massive cephalopod in Mega Shark vs. Giant Octopus (2009), once more, Megalodon, the prehistoric beast from the sea, roams free in the open ocean, wreaking havoc. However, this time, an even greater adversary emerges from the dark depths of Congo's diamond mines, as a gargantuan primaeval Crocosaurus sees the light of day, leaving a trail of destruction in its wake. Inevitably, the two nightmarish creatures will have to confront each other, and in this ultimate fight, there can be only one winner. Is Dr Terry McCormick's ultrasonic device and the mighty U.S. Navy able to avert this unstoppable new menace? ",5454
6,The Kiss Before the Mirror,1933,ActionDrama,6.5 / 10,https://yts.rs/movie/the-kiss-before-the-mirror-1933," When a lawyer defending his best friend for murdering his unfaithful wife discovers how the accused discovered his wife was in love with another man, the lawyer begins to see the same patterns in his own wife's behavior, and suspects she too is being unfaithful. Promising his friend that a defense of momentary insanity will acquit him, he also promises to kill his own wife if the defense actually works. —Ron Kerrigan ",3737
7,Hotel Brothers,2020,ActionDocumentary,4.5 / 10,https://yts.rs/movie/hotel-brothers-2020," Two Canadian brothers travel to Nicaragua in 2008 with only $1000 and backpacks. During many set backs such as a civil war, being robbed at gun point, and various hurdles, the brothers endure through it, and build the worlds first action sports resort, as well as two more resorts, with the newest one being the largest in the country. ",3434
8,Merry Christmas Mr. Mo,2016,ActionComedy,7 / 10,https://yts.rs/movie/merry-christmas-mr-mo-2016," This is a tragicomedy about Mr. Mo Geum-San, a dying man, his son Stephen, an aspiring film director and his son's girlfriend Ye-Won. Together they travel around to shoot a silent movie inspired by Charlie Chaplin. ",2525
9,Accomplice,2021,ActionDocumentary,7.3 / 10,https://yts.rs/movie/accomplice-2021," Traverse the globe with the world's top riders as they pedal through rugged terrain and majestic locations in this visual homage to the bicycle. ",7979
10,Koko,2021,ActionComedy,5.9 / 10,https://yts.rs/movie/koko-2021," ""KOKO"" is an extraordinary story of a young financial guru (Randy) who suffers a lifetime of heartaches only to discover that the one purest form of love was found in his only true companion - his dog (Koko). This is a remarkable love story with a triumphant and spectacularly happy ending. It's about a young accounting executive, RANDY, who lives through hard life issues ranging from heartbreak to job loss - ...Randy later adopts a dog named Koko and with the gentle companionship of his new trusted friend, finds a new lease on life and love. As he heals from all of his wounds, he finds himself immediately bonding with Koko, like all pure and natural love does. His concern and empathy blossoms and is innocent and pure in nature. There is no malice, designs on self-gain or otherwise, and his relationship with Koko is purely one of the greatest emotions - LOVE. Randy feels a connection so deep that the only way he can express his commitment to Koko is through the bonds of matrimony. As time goes on, Randy decides to file a court case to be allowed to legally marry Koko and so this tale begins. ",6868
11,Last Train Home,2009,DocumentaryDrama,7.7 / 10,https://yts.rs/movie/last-train-home-2009," Husband and wife Changhua Zhang and Suqin Chen are among 130 million migrant Chinese workers, most, like them, who have left children behind in the village for elders to care of, and who only see their family once a year when they head home for the biggest holiday of the year, Lunar New Year. In 2006, they will have been away from their village for sixteen years, they starting this life when their only child at the time, daughter Qin Zhang, was one year old, she raised by Suqin's parents, her father having since passed. Three years in their collective lives from 2006 to 2009 are told, largely centered on those annual trips home, and the parents' relationship with their two children, which also now includes adolescent son Yang Zhang, who they don't really know in only seeing them once a year. Changhua and Suqin's goal in choosing this life was to get the family out of poverty, they living to work - in a clothing sweat shop - sending money home so that Qin and Yang will stay in school ... ",3737
12,LeSeurdmin,2017,ActionAnimation,5.3 / 10,https://yts.rs/movie/leseurdmin-2017," Peter LeSeurdmin has worked the same dead end job for years. After his girlfriend, Nicole, breaks up with him, he goes on full day bender and wakes the next day to find his life completely changed. Amidst trying to reclaim Nicole's heart, he must contend with his transformation into a half man, half lizard, as well as attacks from a mysterious barbecue enthusiast. ",4040
13,The Wake of Light,2019,ActionDrama,6.7 / 10,https://yts.rs/movie/the-wake-of-light-2019," The Wake of Light is a romantic drama about Mary (played by Rome Brooks), a young woman grappling between the deep-felt responsibility in caring for her aging father and their broken down farm and her newfound feelings for Cole, a charismatic young man (played by Matt Bush) passing through town on the way to see the Grand Salt Flats in Utah, who falls for her and asks her to join him on his journey. In confronting the heart-rending choice to leave her father and journey with Cole, Mary is forced to confront the real issue keeping her from having a life of her own. ",6868
14,None But the Lonely Heart,1944,DramaRomance,6.5 / 10,https://yts.rs/movie/none-but-the-lonely-heart-1944," A sickly English woman runs a store by herself, while her irresponsible son travels aimlessly, refusing to contact her. When told that his mother has cancer, the young man comes home, reforms himself, and helps his mom run the shop. Soon however, each becomes involved in illegal activities. ",4747
15,Gunned Down,2020,ActionDrama,3.6 / 10,https://yts.rs/movie/gunned-down-2020," What Happens When The Gun is The Main Character ...? One City Torn by Gun Violence; One Gun that Travels Person to Person...While some Protest for Justice to Put the Guns Down, others Promote Violent Activities to make a Profit. A confidential FBI Informant Gunned down in connection with an Auto Repair Shop Controlling Gun Shipments in the Port City. Who's Wearing The Wire ? Who Has The Gun ? What really Goes On At The Auto Repair Shop...? This is What Happens When We Put the Guns Down. ",3535
16,Happy New Year (1987),1987,ComedyCrime,5.9 / 10,https://yts.rs/movie/happy-new-year-1987-1987," Small time crooksters Nick (Peter Falk) and Charlie (Charles Durning) have an elaborate plan to rob an exclusive jewelers store. Using a variety of disguises and posing as rich old men and women they begin the set-up, but then Nick falls for the owner of a neighboring antique store and things get a little complicated. —Col Needham ",3939
17,Piloti (1989),1989,ActionDrama,4.9 / 10,https://yts.rs/movie/piloti-1989-1989,"  ",2626
18,Maisie Goes to Reno,1944,ComedyRomance,6.2 / 10,https://yts.rs/movie/maisie-goes-to-reno-1944," Maisie is overworked at her defense job and is ordered to take a two week vacation. When she meets Tommy, he offers her a job singing with his band in Reno, but she has to get there on her own. So at the bus station, she finds a ticket and a soldier who gives her a letter for his wife, Gloria, who is in Reno waiting for a divorce. Maisie gets the letter delivered to a woman who says that she is Gloria, but she is not. When Maisie learns of the ruse, she knows something is wrong and can not be dissuaded from investigating. —Tony Fontana ",3939
19,Entity (2012),2012,ActionHorror,4.6 / 10,https://yts.rs/movie/entity-2012-2012," In 1998, thirty four unidentified bodies were found in shallow graves in a remote Siberian forest. After subsequent investigations, no official explanation by the Russian authorities was ever offered about the circumstances of the deaths. The case was closed. In 2010, a small English TV crew from the show 'Darkest Secrets' set out for the Siberian forest. 'Darkest Secrets' focuses on revisiting the sites of unsolved crimes and they employ the gifts of a psychic whose extraordinary powers may help shed new light on cold cases. The last communication to their production office in London stated that they were approaching the Siberian region where the bodies were found. Nothing was heard from them again. 'Entity' is the story of what happened to them. The forest was only the beginning.... —Anonymous ",7272
