,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
3,23 Walks,2020,ActionComedy,5.8 / 10,https://yts.rs/movie/23-walks-2020," A gentle, sweet, funny, romantic story of love in later life. Following a couple in their sixties, Dave (Dave Johns) and Fern (Alison Steadman) who get to know one another over the course of 23 dog walks. Set against the dramatic background of the changing seasons of one year. ",8585
4,Laskeva aurinko,1967,Drama,8.4 / 10,https://yts.rs/movie/laskeva-aurinko-1967," During peace in 1725, aging swordsman Isaburo is living a henpecked life when his clan lord requests that Isaburo's son marry the lord's mistress, with whom he's displeased, even though she's born him a son. Isaburo wants to refuse, but his son Yogoro accepts the woman, Ichi, and they fall deeply in love. Their love renews Isaburo, so when the clan lord's elder son dies and the lord sends for Ichi to return to his side as mother of his heir, Isaburo opposes his lord. Yogoro and Ichi, who now have a baby daughter, stand with him. The clan orders their suicide, then sends soldiers to kill them. Isaburo's only hope is to take his case to Edo to expose the clan's cruelty. Can he? — ",7878
5,Frivolous Lola,1998,ActionComedy,5.2 / 10,https://yts.rs/movie/frivolous-lola-1998," In verdant 1950s rural Italy, the seductively charming bride-to-be, Lola, has no intention of walking down the aisle as a spotless virgin. On the other hand, her traditional bread-baker fiancé, Masetto, has other plans, insisting on deflowering his beloved chosen one not earlier than the night of their wedding. However, Lola is impatient, and above all, unsatisfied--and under those circumstances--she never misses an opportunity to flaunt her smooth, well-rounded derrière, while riding her bicycle. Now, wild curiosity turns into bottled-up sexuality, inflaming Lola's fervent desires. Without a doubt, the untamed Lola knows what she wants, and she wants it now. Can Masetto stop her? ",27472
6,The Last Stop,2017,ActionDocumentary,7.4 / 10,https://yts.rs/movie/the-last-stop-2017," The Elan School was the last stop. Set deep in the woods of Maine, Elan delivered controversial therapy to troubled teens. It was a meat grinder of raw emotion and harsh discipline. Some say it sold hope; others say it sold Hell. ",4848
7,Crumbs,2015,AdventureFantasy,6 / 10,https://yts.rs/movie/crumbs-2015," Crumbs is a Spanish-Ethiopian Science fictional love story. Tired of picking up the crumbs of gone-by civilizations, Candy dreams his life away when not living in a state of perpetual fear. Beautiful visuals and landscapes of Ethiopia create an mysterious world. The director's short with the same actor was in competition in Locarno, CRUMBS had a WP in Rotterdam Bright Futures. ",6969
8,Sanctuary: Population One,2018,ActionSci-Fi,3 / 10,https://yts.rs/movie/sanctuary-population-one-2018," A young idealist; Ethan, is left searching for his family while fighting the infected, Med-Ex militia and bloodthirsty marauders, and the ghosts of his past. ",6767
9,Scary Movie 2,2001,ComedyHorror,5.3 / 10,https://yts.rs/movie/scary-movie-2-2001," A group of teens including Cindy Campbell (Anna Faris) and Brenda Meeks (Regina Hall) are invited to spend a night in Hell House. Professor Oldman (Tim Curry) has convinced them it is for a school project, but the night won't go past quietly. Master Kane (Richard Moll) is long dead, but still plans on enjoying himself, especially with Alex Monday (Tori Spelling). When things really start getting bad, the gang must work together to find a way to capture this ghostly menace. ",13635
10,Lucas Brothers: On Drugs,2017,ActionComedy,5.6 / 10,https://yts.rs/movie/lucas-brothers-on-drugs-2017," Deadpan twin comics Keith and Kenny Lucas take the stage in Brooklyn with a set that touches on drugs, race, Deion Sanders, teachers and O.J. Simpson. ",3838
11,One More Time with Feeling,2016,ActionDocumentary,8.3 / 10,https://yts.rs/movie/one-more-time-with-feeling-2016," A meditation narrative reflection of Nick Cave's process. A history that resists the narrative structure and shows the poet grasping at sensual intuitions. Filmed lovingly and richly raw that showcases the imperfections and hesitant fits of existence. This is a portrait of a self-portrait and the viewer can get lost and/or bored in this hall of mirrors music doc. Enter at your own risk. —thegoetresar ",5959
12,Once Were Enemies,2013,ActionDocumentary,7.7 / 10,https://yts.rs/movie/once-were-enemies-2013," Two parallel stories of Japanese and American WWII enemies play out on the island where they fought 60 years prior. They meet face-to-face for the first time and their adventures take them into the jungle where remnants of their fighting still remain untouched. ",4141
13,Going Berserk,1983,ActionComedy,5.2 / 10,https://yts.rs/movie/going-berserk-1983," Limo driver John Bourgignon is engaged to Nancy Reese. Her father, Congressman Ed Reese, is running for president and crusading against cult leader Sun Yi. Misadventure and intrigue stalk John and Nancy's path to the altar. ",12827
14,Here Alone,2016,ActionDrama,5.6 / 10,https://yts.rs/movie/here-alone-2016," In the deep, rude and fearful wilderness, Ann, a solitary woman, is foraging for food relying on her limited survival skills. At the same time, in the wake of an apocalyptic global catastrophe, an appalling and virulent epidemic has already decimated most of the population, severely infecting its remaining carriers with symptoms including delirium and unpredictable behaviour coupled with aggressive outbursts. Inevitably, now that Ann's husband and baby daughter have ultimately succumbed to the invisible and inescapable plague, her days are filled with memories of a not-so-distant life defined by order and security, forcing occasionally the wary woman to hazard raids to nearby farmhouses for supplies. During one of those desperate runs, Ann will discover teenage Olivia and her wounded stepfather Chris who intend to head north, nevertheless, the quiet but ominous stillness is always blemished by the certitude that danger is everywhere, in the shape of ravenous, half-human flesh-eating ... ",14948
15,Espíritu del bosque,2008,AdventureAnimation,4.6 / 10,https://yts.rs/movie/espiritu-del-bosque-2008," A powerful businessman wants to build a highway through the forest. One of the town's most evil character, Mrs D'Abondo, loves the idea and orders her husband to cut down the trees. Everyone must flee... But Furi and his friends don't intend to give up so easily. They'll have the help of the Clan of the Free Cats, spearheaded by the conceited Tigre, and the flies, HUHU and HOHO. When they find out what Mrs D'Abondo is afraid of, Furi hatches a plot to bring to life the Spirit of the forest. —FFI ",4747
16,Elena of Avalor Elena and the Secret of Avalor,2016,ActionAdventure,6.5 / 10,https://yts.rs/movie/elena-of-avalor-elena-and-the-secret-of-avalor-2016," Sofia discovers the incredible mystery behind her amulet. Princess Elena from the Kingdom of Avalor has been magically trapped inside Sofia's amulet, waiting for another Princess to set her free, and Sofia is up to the task! ",18079
17,The Captains,2011,BiographyDocumentary,6.8 / 10,https://yts.rs/movie/the-captains-2011," The Captains takes the audience on a voyage of discovery as pop culture phenom William Shatner interviews Sir Patrick Stewart (Captain Jean-Luc Picard Star Trek: The Next Generation), Avery Brooks (Captain Benjamin Sisko Star Trek: Deep Space Nine), Kate Mulgrew (Captain Kathryn Janeway, Star Trek: Voyager), Scott Bakula (Captain Jonathan Archer, Star Trek: Enterprise), and Chris Pine (Captain James T. Kirk, Star Trek 2009). With each of these celebrated actors Shatner explores the pressures and pitfalls that came along with donning the Starfleet uniform and reveals for the first time his own embarrassment over the role which made him a household name. With the help of his fellow captains Shatner learns to respect his work on the original Star Trek and finishes the film with a new perspective on life, death, and the legacy he will leave behind. The Captains also delves into each of the actors' lives and careers leading up to their landmark television performances. The film pays ... ",6868
18,A Bipolar Expedition,2010,ActionDocumentary,5.4 / 10,https://yts.rs/movie/a-bipolar-expedition-2010," Midland's businessman Paul Downes hires a castle in Jamaica and invites 12 young Ukrainian women to join him in the hope one will marry him. Unfortunately Paul suffers bi-polar disorder and has a manic episode for most of the 2 week holiday. He quickly loses interest in the women and what at first looked like a distorted reality TV show transforms into a bizarre spin on James Bond as Paul plots to take over the world. ",3838
19,Curse III: Blood Sacrifice,1991,ActionHorror,3.9 / 10,https://yts.rs/movie/curse-iii-blood-sacrifice-1991," In 1950s Africa, a tribal magician calls up a demon to kill Europeans. ",4444
0,Above Majestic,2018,Documentary,6.2 / 10,https://yts.rs/movie/above-majestic-2018," A look at the origins, history and conspiracies behind the ""Majestic 12"", a clandestine group of military and corporate figureheads charged with reverse-engineering extraterrestrial technology. ",6565
1,Jim Jefferies: BARE,2014,Comedy,8.1 / 10,https://yts.rs/movie/jim-jefferies-bare-2014," Covers topics from gun control to family values. ",7373
2,Werewolf Castle,2021,FantasyHorror,3.6 / 10,https://yts.rs/movie/werewolf-castle-2021," Village boy Thorfinn accompanies a group of Knights on a dangerous quest to end a werewolf invasion. ",16463
3,Blue Bloods,2010,CrimeDrama,7.6 / 10,https://yts.rs/movie/blue-bloods-2010," Blue Bloods follows the lives of the NYPD's First Family of Law Enforcement: the Reagans. Frank, the Police Comissioner and son of former PC Henry Reagan, must balance his duties of running the largest police force in the world and being his kids' boss. His daughter Erin is an Assistant District Attorney, son Danny is a senior detective and fellow Marine Veteran, and new Harvard Law grad turned cop, Jamie all swirl through this family drama and passionately defend their city from harm. The Irish-American family is deeply rooted in their patriotism, passion, and love of family. —ahmetkozan ",11110
4,Fireworks Wednesday,2006,DramaMystery,7.7 / 10,https://yts.rs/movie/fireworks-wednesday-2006," On the day before their holiday trip to Dubai, a wife who believes her husband is unfaithful enlists the help of Roohi, a young women sent by an agency to clean the house. She asks Roohi to make an appointment and gather information at the salon of the woman she suspects. Roohi is betrothed, innocent of marital discord. Over the course of the day, she, the couple, their small son, the wife's sister and husband, and the beautician engage in a series of exchanges, confrontations, and prevarications. Are the wife's suspicions unwarranted; is her behavior imperiling her marriage? Acts of kindness may go awry. And the trip to Dubai? — ",5353
5,Santa Rosa - odisea al son de mariachi,2013,DocumentaryHistory,0 / 10,https://yts.rs/movie/santa-rosa-odisea-al-son-de-mariachi-2013," A young Polish lawyer - Joanna goes on a journey to find her grandfather's grave and along the way discovers long forgotten WWII episode of 1500 Polish refugees, who far away from their homeland found, thanks to hospitality of Mexico and kindness of its people , safe heaven in hacienda Santa Rosa in Leon, Guanajuato. —Anonymous ",1919
6,DMT: The Spirit Molecule,2010,Documentary,7.2 / 10,https://yts.rs/movie/dmt-the-spirit-molecule-2010," The Spirit Molecule investigates dimethyltryptamine (DMT), an endogenous psychoactive compound, which exists in humans and numerous species of plants and animals. The documentary traces Dr. Rick Strassman's government-sanctioned, human DMT research and its many trials, tribulations, and inconceivable realizations. A closer examination of DMT's effects through the lens of two traditionally opposed concepts, science and spirituality, The Spirit Molecule explores the connections between cutting-edge neuroscience, quantum physics, and human spirituality. Strassman's research, and the experiences of the human test subjects before, during, and after the intense clinical trials, raises many intriguing questions. A variety of experts voice their unique thoughts and experiences with DMT within their respective fields. As Strassman's story unfolds, the contributors weigh in on his remarkable theories, including the synthesis of DMT in our brain's pineal gland, its link to near-death & alien-abduction experiences, the history/future of psychedelics, and the uncanny likeness to ancient religious texts describing prophets with DMT-like experiences. Additionally, the intriguing similarities to the ""many-worlds"" interpretation of quantum mechanics lead to other fascinating discoveries. The experts offer a comprehensive collection of information, opinions, and speculation to help understand the nature of the DMT experience, and its role in human culture and the life force of our planet. Due to the profound nature, and visual phantasmagoria, of the DMT experience, the visual landscape of the film features stunning visualizations from Scott Draves (Electric Sheep), as well as a cutting-edge motion graphics, which demonstrate DMT's conceptual link to human evolution, construction of the universe, advanced neuroscience, and other alluring theories. Finally, stylized scenes reminiscent of Rod Sterling's famous Twilight Zone bookends, Joe Rogan (actor/comedian) serves as tour guide, helping navigate the expansive realms of Strassman's DMT universe. Dimethyltryptamine: a simple molecule with enormous implications. The Spirit Molecule's subtle combination of science, spirituality, and philosophy results in an abundance of incredible ideas and theories that could alter the way we understand the universe and our relationship to it. —Mitch Schultz ",7272
7,My Italian Secret: The Forgotten Heroes,2014,DocumentaryHistory,7.3 / 10,https://yts.rs/movie/my-italian-secret-the-forgotten-heroes-2014," MY ITALIAN SECRET tells a heroic story that was all but lost to history, until now. The film recounts how WWII bicycling idol Gino Bartali, physician Giovanni Borromeo and other Italians worked with Jewish leaders and high-ranking officials of the Catholic Church, risking their lives by defying the Nazis to save thousands of Italy's Jews. ",4343
8,Radford Returns,2022,DocumentaryReality-TV,7.3 / 10,https://yts.rs/movie/radford-returns-2022," Follows a team of car enthusiasts who have the rebirth of the iconic British car company in their hands, and must recreate their own version of Lotus' Type 62, a high-performing sports vehicle. ",4242
9,The Battle at Lake Changjin,2021,ActionDrama,5.2 / 10,https://yts.rs/movie/the-battle-at-lake-changjin-2021," Set in the Second Phase Offensive of the Korean War, ""The Battle at Lake Changjin"" tells an epic historical tale: 71 years ago, the People's Volunteer Army (PVA) entered North Korea for battle. Under extreme freezing conditions, the troops on the Eastern Front pursued with fearless spirit and iron will, as they courageously fought the enemy at Lake Changjin (also known as Chosin Reservoir). The battle was a turning point in the Korean War and demonstrated the courage and resolve of the PVA. ",11615
10,Offside,2019,Documentary,8.2 / 10,https://yts.rs/movie/offside-2019," Offside captures the commitment, passion and comradery of a female Polish football team during their gruelling, but critical pre-season training as their team's coach, Natalia, sets the foundation for the new season ahead by pushing them to new limits. —Green Box Europe ",4141
11,Love Is Blind,2013,DramaRomance,7.4 / 10,https://yts.rs/movie/love-is-blind-2013," 30-year old Kertu has lived under her father's power her whole life. Because of her gentle nature, she is thought by locals to be a little simple-minded. The young woman makes her first timid attempt to change something in her life - she send a postcard to Villu, a handsome but degenerate village drunk. —Anonymous ",4242
12,Nina,2018,DramaRomance,6.1 / 10,https://yts.rs/movie/nina-2018," The bond between Nina and Wojtek seems less than an ideal partnership. Maybe that's because she's a brittle high school French teacher from an upper-middle-class intellectual family and he's a mechanic clearly out of his element in their elegant apartment. Airport security guard Magda is in a relationship with chic stewardess Ada, but she plays the field in the frequent times her lover is away. Then one day Nina absentmindedly backs into Magda's car, conveniently near Wojtek's shop. Attracted to Magda's natural beauty and palpable inner strength, Wojtek suggests to Nina that they seduce the young woman into being the surrogate they need to conceive the child that's meant to hold them together. But an unexpected love story develops slowly between two women which goes from being kept behind closed doors to public places. —Variety ",9898
13,Bedtime Story,1964,Comedy,6.8 / 10,https://yts.rs/movie/bedtime-story-1964," Benson is a Casanova who despises women and invents all sorts of tricks to bed them and leave them. His favorite one is going through Germany posing as an American GI of Teutonic extraction. Whenever he spots a girl he likes, he takes a Polarod picture of her house, knocks on the door waving the photo and pretending to be on a pilgrimage to this very cottage his grandmother so vividly described. It is an infallible system for a hit-and-run seduction. Benson seems content with his game until he meets Jameson, a real operator who has learned to combine sex with money. Jameson poses as an exiled prince and not only gets women to share his bed but also to bestow their jewels on him for the sake of the counterrevolution. Benson decides to corner Jameson's market on sex plus finance. A contest develops, and whoever wins will dominate a small Riviera resort as ""King of the Mountain,"" the film's original title. Remade in 1988 as ""Dirty Rotten Scoundrels."" —alfiehitchie ",6969
14,Gunga Din,1939,AdventureComedy,7.3 / 10,https://yts.rs/movie/gunga-din-1939," Born in British India, Gunga Din always wanted to join the British army like many of his fellow Indians, but Indians were not allowed to do so. So he starts observing the British and learns accordingly. He befriends Sgt. Archibald Cutter and warns him about a Thuggee uprising that may threaten their base. Sgt. Cutter and others are able to fend off the attack, but when Gunga gets information of a much larger rebel attack, Cutter accompanies him to the cult's temple embedded with gold statues of Hindu deities. Gunga finds out he is regarded as a traitor by his countrymen, and Cutter, as well as Sergeants MacChesney and Ballantine, is held captive by the Thuggees in a bid to force the British to leave India. —rAjOo ([email protected]) ",7676
15,Author: The JT LeRoy Story,2016,BiographyDocumentary,7.1 / 10,https://yts.rs/movie/author-the-jt-leroy-story-2016," The story behind literary persona JT LeRoy, the fictional writer created by American author Laura Albert. ",4040
16,Delirium,1979,Thriller,4 / 10,https://yts.rs/movie/delirium-1979," Charlie is a psycho; his twisted mind drives him to butcher beautiful young women. Tormented by his past, he brutally murders again and again. He mush be stopped. But how? Hidden beneath the streets of the city, a secret committee of leading citizens has formed a vigilante council. Taking the law into their own hands, they hunt down people they feel have escaped justice. This kangaroo court, led by a professional killer, hides beneath the cloak of respectability, protected by its influential members. Many, perhaps innocent, people have been executed by this invisible and misdirected group, but they made a fatal error. They hired Charlie. ",4848
17,Stella,1976,DramaRomance,6.4 / 10,https://yts.rs/movie/stella-1976," Love story of a young woman Stella who is dying of leukemia. A man who is mistakenly taken as a family member at a hospital and is informed by a doctor the diagnosis of Stella. Stella cheerfully follows the man. He is reluctant at first but after some shaky moments it develops into a relationship. The two fall in love in the short period of time left to experience. —jjhyoon ",3939
18,New Eros Schedule Book: An Offering of Fine Skin,1972,ActionRomance,3.7 / 10,https://yts.rs/movie/new-eros-schedule-book-an-offering-of-fine-skin-1972,"  ",13938
19,Foreign Intrigue,1956,CrimeDrama,6 / 10,https://yts.rs/movie/foreign-intrigue-1956," Millionaire Victor Danemore, living on the French Riviera, dies suddenly of a heart attack. His secretary, Dave Bishop, wants to know more about his employer's life. Surprisingly, not even his young wife knows anything about her husband's background or how he earned his fortune. Clues lead Bishop to Vienna and Stockholm, where he learns that Danemore was black-mailing people who cooperated with the Nazis during WW2. —Mattias Thuresson ",6565
0,The Ape,1940,ActionHorror,4.6 / 10,https://yts.rs/movie/the-ape-1940," Dr. Bernard Adrian is a kindly mad scientist who seeks to cure a young woman's polio. He needs spinal fluid from a human to complete the formula for his experimental serum. Meanwhile, a vicious circus ape has broken out of its cage, and is terrorizing towns people. —Marty McKee ",2626
1,Children of the Sea,2019,AdventureAnimation,6.5 / 10,https://yts.rs/movie/children-of-the-sea-2019," Ruka is a young girl whose parents are separated and whose father works in an aquarium. When two boys, Umi and Sora, who were raised in the sea by dugongs, are brought to the aquarium, Ruka feels drawn to them and begins to realize that she has the same sort of supernatural connection to the ocean that they do. Umi and Sora's special power seems to be connected to strange events that have been occurring more and more frequently, such as the appearance of sea creatures far from their home territory and the disappearance of aquarium animals around the world. ",10302
2,Famosa,2020,ActionDrama,6.9 / 10,https://yts.rs/movie/famosa-2020," Rocco, a lonely boy who almost eighteen, wants to move to the capital to realize his greatest dream: to become a dancer, but the reality that awaits him will not be what he hoped for and his dream will once again be put to the test. ",5959
3,Grind,2003,ActionAdventure,6 / 10,https://yts.rs/movie/grind-2003," While the rest of his high school graduating class is heading to the same old grind of college, skateboarder Eric Rivers and his best friends, Dustin, a goal-oriented workaholic, and misfit slacker Matt have one last summer roadtrip together to follow their dream of getting noticed by the professional skateboarding world--and getting paid to skate. When skating legend Jimmy Wilson's skate demo tour hits town, the boys figure that as soon as he sees their fierce tricks, he'll sign them up for his renowned skate team immediately, right? Unfortunately, the guys are intercepted by Jimmy's road manager and they can't get their foot in the door, much less their boards. But they do get some free advice: keep skating, stay true to yourself, and stay in the game--if you're good, you'll get noticed. Following their dream-- and Jimmy's national tour--Eric, Dustin and Matt start their own skate team, reluctantly sponsored by Dustin and his college fund. After recruiting laid-back ladies man Sweet... ",7777
4,Karaoke Crazies,2016,ActionCrime,6.5 / 10,https://yts.rs/movie/karaoke-crazies-2016," A karaoke in a rural town called ""Karaoke Crazies"" is run by Sung-wook. Business is slow and when Sung-wook posts karaoke singing along job to boost sales, a girl in early 20's, Ha-suk comes along. She's hopeless game addict and lack of talent but soon she starts to use a special tactic to lure customers in. Then Na-ju, a professional singing along helper insists to help and she is like a savior, turning up the miserable place with her bubbly character. Just when they are ready to come out of shade, little do they know that a serial killer on the loose in town is after something in the karaoke. ",4343
5,The Christmas Ride,2020,ActionDrama,5.6 / 10,https://yts.rs/movie/the-christmas-ride-2020," Georgia is a hard working young woman. On Christmas Day, she decides to spend the day driving to make some extra cash. As she takes on various riders, she finds that not everyone has a very merry Christmas. Many are not with their families, experiencing loss, and just not in the spirit. As a self-aware woman, she takes on the hardship of her riders and tries her best to overcome the energy surrounding her. Strangers have a tendency to open up to her. Will the magic of Christmas be enough to keep Georgia's spirit alive? —Stefanie Davis ",8585
6,The Break-Up Artist,2009,ComedyRomance,4.9 / 10,https://yts.rs/movie/the-break-up-artist-2009," A woman who gets paid to break people up is forced to become a matchmaker when some new competition muscles her out of the break-up business. Now, in order to save her company (and keep her high-priced wardrobe) she'll have to rely on her old nemesis: love. —PAO ",1313
7,Torn from Innocence,2020,ActionCrime,3.9 / 10,https://yts.rs/movie/torn-from-innocence-2020," New York Detective Jack Spencer takes on a human trafficking ring that is tied to the United Nations as he risks his life to save the lives of innocent young women from a life of sex slavery and human depravity. Jack Spencer quietly rests in Hong Kong when he is called into to investigate a human trafficking ring that is rampant in New York City. After returning he is requested by the District Attorney to take on the case and help save the lives of young women being forced into a life of sex slavery. Following leads, Inspector Spencer tracks down the perpetrators, and with the help of elite police forces, he works to take down the human traffickers. ",8686
8,Schism,2020,ActionHorror,4.7 / 10,https://yts.rs/movie/schism-2020," The tale of a man trapped on the Shores of Hell and the inner demons he must face to escape. ",4949
9,Z-O-M-B-I-E-S 2,2020,ActionComedy,6 / 10,https://yts.rs/movie/z-o-m-b-i-e-s-2-2020," The continuing adventures of Seabrook High students Addison and Zed, whose budding romance is threatened by the arrival of werewolves. ",17675
10,Wreck,2020,ActionHorror,2.3 / 10,https://yts.rs/movie/wreck-2020," While transporting an important package, a young woman is involved in a car accident in the middle of nowhere leaving her trapped under the car. She slowly starts to realise that not only are some very bad men tracking her down wanting to retrieve the item she is transporting but something very dangerous is hunting her from deep within the woods. —Ben Patterson ",9595
11,The Conspiracy of Dark Falls,2021,ActionSci-Fi,0 / 10,https://yts.rs/movie/the-conspiracy-of-dark-falls-," There are many small towns and villages hidden in the mountains, but only one hides a very dark secret. Nicholas Thorn is about to discover why people who ask too many questions in the town of Dark Falls don't stick around to find out the answers. Together with Agent Alex Fletcher the two embark on a mysterious journey to unravel the conspiracy that has taken over this town since the late eighties, but what they don't know is how deep the events of 1987 really go. ",9090
12,Jaeger,2020,Action,5.2 / 10,https://yts.rs/movie/jaeger-2020," Brothers Kade and Ben Jaeger have always lived in the shadow of their late father's criminal empire, but their differences put them on a bloody collision course, and neither will stop until the other is dead. ",12322
13,Redneck Roots,2011,ComedyDrama,5.8 / 10,https://yts.rs/movie/redneck-roots-2011," Crystalynn had escaped her redneck roots until her sister's high school graduation calls her home. She hides the truth, lies and leaves the big city and her jealous boyfriend Ben behind, or so she thinks. Ben pursues her into the deep South only to find himself lost in a wacky world of beer drinking bubbas, a trash-talkin' Granny, a sex-sizzlin' sister and a loony but loveable local radio DJ who is out to win Crystalynn back. Mash it all up and you've got a Southern fried recipe for laughter. ",6262
14,The Whittler,2020,ActionHorror,5.5 / 10,https://yts.rs/movie/the-whittler-2020," Alexandra is an 11-year-old girl who lives with her parents in a 200-year-old inn, and she can see ghosts. She has a ghost friend named Phebe who plays with her on a daily basis. Recently, however, a new ghost has come to haunt the Inn. Phebe has forbidden Alexandra to go near or even talk with him Tonight, a band of rednecks decides to rob the In after a series of lucrative Christmas parties. Phebe wakes up Alexandra to hide from them, however, her parents are taken, hostage. Against Phebe's wishes, Alexandra asks the new ghost if he can help save her parents, but what will he want in exchange?. —Whittler ",7474
15,Sarah Cooper: Everything's Fine (2020),2020,ActionComedy,5.6 / 10,https://yts.rs/movie/sarah-cooper-everythings-fine-2020-2020," A variety special full of issues of politics, race, gender and class. Sarah will also be joined by special guests. ",10504
16,Guillermo Villas: Settling the Score,2020,ActionBiography,7.1 / 10,https://yts.rs/movie/guillermo-villas-settling-the-score-2020," For more than forty years, Argentinean sportsman Guillermo Vilas, a tennis legend, has tirelessly demanded that the official rankings (1973-78) be revised in order to finally be recognized as the best player in the world. Eduardo Puppo, an Argentinian sports journalist, and Romanian mathematician Marian Ciulpan are making Vilas' demand theirs owns, fought for more than ten years against a powerful sports corporation to prove that Vilas was indeed No. 1 in the old ATP ranking system for seven weeks between 1975 and 1976, and unfairly displaced from the top of world tennis. ",3939
17,Lennox Lewis: The Untold Story,2020,ActionBiography,7.2 / 10,https://yts.rs/movie/lennox-lewis-the-untold-story-2020," An inside look at the career of Lennox Lewis from his rough upbringing to the Olympics and the professional ranks where he established himself as one of the greats in the history of the sport. ",8282
18,First Contact,2016,Documentary,6.1 / 10,https://yts.rs/movie/first-contact-2016," After a startling UFO encounter, a man becomes a trance channel for an extraterrestrial intelligence. ",5050
19,Delirium,1987,ActionHorror,5.6 / 10,https://yts.rs/movie/delirium-1987," A former hooker runs a successful men's magazine. An obsessed admirer systematically slaughters her models (occasionally increasing the magazine's output) and supplies the mistress with pictures of their disfigured corpses taken in front of her semi-nude posters visible in the background. Is she going to be the psycho's next victim? ",3737
0,Critters Attack!,2019,ActionComedy,3.7 / 10,https://yts.rs/movie/critters-attack-2019," Follows 20-year-old Drea, who reluctantly takes a job babysitting for a professor of a college she hopes to attend. Struggling to entertain the professor's children Trissy and Jake, along with her own little brother Phillip , Drea takes them on a hike, unaware that mysterious alien critters have crash-landed and started devouring every living thing they encounter. ",8989
1,Home for Harvest,2019,ActionRomance,4.5 / 10,https://yts.rs/movie/home-for-harvest-2019," A travel writer is surprised to be sent back to the home town she left, heartbroken, years before. She meets a new man, and also her ex. ",4545
2,Twilight's Kiss,2019,ActionDrama,7 / 10,https://yts.rs/movie/twilights-kiss-2019," SUK SUK is a quiet portrayal of a gay relationship between two men in their twilight years. PAK, 70, a married taxi driver who refuses to retire meets HOI 65, a retired single father. Although both are secretly gay, they are proud of the families they have created through hard work and hardship over the years. HOI is a member of the Mature Tongzhi Society, a social group, which caters for gay men who are over 60. The group is planning to attend a public forum to request the government to create senior citizen homes dedicated exclusively for gay people. However, due to the fact that most men in the group are in the closet, there is no one who is willing to voice their opinions in the public forum. HOI supports the notion of a gay senior citizen home and considers speaking in the public forum. However when HOI begins to wonder whether his son WAN suspect he is gay, his attitude shifts. As PAK and HOI fall in love they contemplate a possible future together. SUK SUK studies the subtle ... ",4343
3,Adventures of Ali-Baba and the Forty Thieves,1980,ActionAdventure,6.2 / 10,https://yts.rs/movie/adventures-of-ali-baba-and-the-forty-thieves-1980," Alibaba, (Dharmendra) a native of Guleba is in love with Marjina (Hema Malini). The town has a ruler, Abu Hasan. Guleban is terrorized by dacoits. Ali Baba hears the password to the door of the cave of the dacoits and takes a lot of jewels from the cave. His brother is killed by the dacoits as he forgets the password and is trapped inside. A young girl whose father has been murdered by the dacoits (Zeenat Aman) has a score to settle with Abu Hasan. Abu Hasan turns out to be the head of the dacoits and he comes to know that Ali Baba visits the cave. He hides the 40 thieves in large urns to kill Ali Baba. Ali Baba comes to know of this and kills them all. He brings to light the startling truth that their own ruler heads the dacoits! —[email protected][email protected] ",3737
4,The Forbidden,1966,ActionDocumentary,4.4 / 10,https://yts.rs/movie/the-forbidden-1966," This documentary explores assorted ""forbidden"" topics from all over the world. Among the subjects depicted herein are a racy TV commercial for a female martial arts school, rowdy teenagers protesting a strict curfew on the Sunset Strip, an underground lesbian club in Geneva, a portable topless bar, and various strip acts from different parts of the globe. —Woodyanders ",10706
5,No Such Thing As Monsters,2019,ActionHorror,3.6 / 10,https://yts.rs/movie/no-such-thing-as-monsters-2019," A young couple on a romantic weekend in the Australian bush are terrorised by a psychopathic family. ",9696
6,Abrupt Decision,2011,ActionDrama,4.7 / 10,https://yts.rs/movie/abrupt-decision-2011," Denis went into the office Friday morning. Ten minutes later he was fired and his entire world changed. As a man in mid-life crisis, he believed there has to be more to life than this. A stray dog in the park opens his eyes. ",1919
7,Freaky Ali,2016,ActionComedy,4.9 / 10,https://yts.rs/movie/freaky-ali-2016," Nawazuddin Siddiqui (Ali ) plays a character of an extortion debt collector for the local goon along with Arbaaz Khan (Maqsood ). His fate turns when one day he and Arbaaz goes to a golf course to collect extortion, after waiting for many hours for a man to give him money. Nawazuddin's character confronts the man who tells him to wait while he finishes the hole .This is where Nawazuddin's character challenges him saying it to be easy, The man asks Nawazuddin to show it, Nawazuddin putts the ball in just one ace for he has a gifted natural swing, This not only surprises the man but his caddie as well who knows Nawazuddin. What follows is an inspiration story of a simple extortion debt collector to a golfing sensation, and along the way of him becoming a champion, Nawazuddin's character beats all odds and meets his dream girl played by Amy Jackson ",9595
8,Murderers Among Us,1946,ActionDrama,7.4 / 10,https://yts.rs/movie/murderers-among-us-1946," Susanne Wallner returns to the ruins of Berlin from a Concentration Camp after WW2 to discover that someone else lives in her apartment: Dr. Hans Mertens, the war made him depressive and he drinks a lot of alcohol. Susanne asks him to go but he doesn't want to, so they share Susanne's apartment and even discover their sympathy and then their love for each other. That encourages him a little, of course. But then he hears that Ferdinand Brückner is still alive and also lives in Berlin. Brückner was his Captain during WW2, he gave the order to kill more than 100 innocent people, many children and women among them, on Christmas 1942 in Poland. —Cinemator ",3131
9,Homestay,2018,DramaFantasy,7.3 / 10,https://yts.rs/movie/homestay-2018," When ""Temporary Body"" is a wonderful award from heaven. Min has 100 days to change his life. ",5656
