,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
19,Highwaymen,2004,ActionCrime,5.7 / 10,https://yts.rs/movie/highwaymen-2004," Since the hit-and-run murder of his wife five years ago, Rennie Cray has crisscrossed America in his souped-up, stripped-down '68 Plymouth Barracuda, pursuing her killer. The man he seeks in a high-speed, high-stakes game of cat-and-mouse is James Fargo, a merciless, wheelchair-bound pyschopath. Through a series of mechanical innovations, Fargo has turned his rampaging '72 Cadillac Eldorado into a monstrous extension of his own twisted body and mind. Now, their deadly battle of wits and wills is about to move into overdrive. And caught in their headlights is a tormented beauty who unwittingly holds the key to their ultimate showdown. ",12221
0,Beauty and the Devil,1950,ComedyDrama,7.4 / 10,https://yts.rs/movie/beauty-and-the-devil-1950," Professor Henri Faust, retiring after 50 years as an alchemist in a circa-1700 university, despairs at still knowing nothing of the true secrets of nature...whereupon his old acquaintance Mephistopheles, servant of Lucifer, appears and grants him youth and a new life. But with youth, Faust's interest is diverted from science to women. And Mephistopheles, who has taken on the guise of the elderly Faust that was, sets many snares for his young friend's slippery soul... —Rod Crawford ",5151
1,Omega Rising: Remembering Joe D'Amato,2017,Documentary,5.6 / 10,https://yts.rs/movie/omega-rising-remembering-joe-damato-2017," Omega Rising: Remembering Joe D'Amato delves into the career of the notorious Italian filmmaker, Aristide Massaccesi aka Joe D'Amato, the infamous director behind the legendary Video Nasties Anthropophagus: The Beast and Absurd. ",5050
2,The Gnome-Mobile,1967,AdventureFamily,6.5 / 10,https://yts.rs/movie/the-gnome-mobile-1967," An eccentric millionaire and his grandchildren are embroiled in the plights of some forest gnomes who are searching for the rest of their tribe. While helping them, the millionaire is suspected of being crazy because he's seeing gnomes. He's committed, and his grandchildren and the gnomes must find and free him. —Marta Dawes ",7575
3,Exorcist Vengeance,2022,Horror,3.5 / 10,https://yts.rs/movie/exorcist-vengeance-2022," A tough priest with a troubled past is called to root out a murderous demon from a household of suspects. ",21210
4,Mass Ave,2021,ActionDrama,5.1 / 10,https://yts.rs/movie/mass-ave-2021," Over a day of landscaping work, a first generation African American and his immigrant father have their tense relationship and different outlooks on life transformed irreversibly when they are racially profiled by police. ",6666
5,Set Secrets,2022,ActionDrama,0 / 10,https://yts.rs/movie/set-secrets-," An actress, Valentine Woodward, gets the opportunity of a lifetime when she co-stars alongside of rising star Jason Desmond. Valentine begins to feel uncomfortable on set due to Jason's sexual advances. Should she tell her boyfriend, Corey, about the sexual advances? Should she report the sexual harassment to the director, Dana? How far will Valentine go for the role of a lifetime. ",5454
6,But Always,2014,DramaRomance,5.2 / 10,https://yts.rs/movie/but-always-2014," A snapshot of young love in the 1970s: two school friends, growing up in Beijing, both with different backgrounds and different families. As time progresses their relationship grows and so too do their families. Separated, they lose touch, only to rekindle the romance in New York City, but now having to face the fact that they both have established lives and established loves. Nicholas Tse and Gao Yuanyuan star in this intimate and moving portrayal of two people falling in love again after being separated by time and distance and deciding whether their present love or a future love will triumph. —China Lion Film Distribution ",5050
7,The King's Man,2021,ActionAdventure,6.4 / 10,https://yts.rs/movie/the-kings-man-2021," In the early years of the 20th century, the Kingsman agency is formed to stand against a cabal plotting a war to wipe out millions. ",1721242
8,Miss Willoughby and the Haunted Bookshop,2021,AdventureCrime,5.2 / 10,https://yts.rs/movie/miss-willoughby-and-the-haunted-bookshop-2021," Tragically orphaned at a young age, Elizabeth Willoughby inherited her impressive family estate and was raised by retired US Marine, Robert. Under his watchful guidance, her childhood was spent studying strategy, history and literature, all the while mastering the ancient arts of combat. Now an Ancient Civilization professor at University, Willoughby receives a call from family friends, Helen and Oliver Deakins, who have been experiencing a series of hauntings at their antique bookshop. With nobody else to turn to, and knowing Willoughby's insatiable appetite for investigation, Helen asks Willoughby to get to the bottom of this paranormal mystery. —MSR Media ",25755
9,Just Swipe,2021,ComedyRomance,4.2 / 10,https://yts.rs/movie/just-swipe-2021," Vanessa has always had trouble in the dating world, never mind now being confined to her home. She soon discovers just how much you can get away with dating via webcam, but is the love she feels true or only a distorted version of reality? ",7070
10,Potiche,2010,Comedy,6.4 / 10,https://yts.rs/movie/potiche-2010," When her husband is taken hostage by his striking employees, a trophy wife (Deneuve) takes the reins of the family business and proves to be a remarkably effective leader. Business and personal complications arrive in the form of her ex-lover (Depardieu), a former union leader. —IMDb Editors ",4545
11,I Still Remember,2020,DramaSport,5.5 / 10,https://yts.rs/movie/i-still-remember-2020," An uplifting sports drama focusing on running, finding its protagonists at turning points in their lives as they seek to find purpose and keep promises. Physical education teacher Mr. Wong maintains he is a man of his word to his late wife by committing to running his first 10K race. Meanwhile, his former student Chi, inspired by an overweight girl's efforts to slim down so she can run with her idol, starts running at a time when his career in real estate career is floundering, as he wonders what to do with his life. ",3131
12,Alter Ego,2021,CrimeThriller,5.4 / 10,https://yts.rs/movie/alter-ego-2021," This is a story of a reclusive paranoia genius author who spends a night in his isolated mansion waiting for his creation to come and destroy him. ",6161
13,Scooby-Doo! Adventures: The Mystery Map,2013,AdventureComedy,5.2 / 10,https://yts.rs/movie/scooby-doo-adventures-the-mystery-map-2013," Scooby-Doo and the gang find a treasure map in a pizza and set out to find the treasure of Gnarlybeard the Pirate, encountering Gnarlybeard, the Phantom Parrot, a spooky lighthouse keeper, and a suspicious archaeologist along the way. ",6262
14,A Time to Love and a Time to Die,1958,DramaRomance,7.7 / 10,https://yts.rs/movie/a-time-to-love-and-a-time-to-die-1958," In 1944, a company of German soldiers on the Russian front are numbed by the horrors and hardships of war when Private Ernst Graeber's long awaited furlough comes through. Back home in Germany, he finds his home bombed. While hopelessly searching for his parents, he meets lovely Elizabeth Kruse, daughter of a political prisoner; together they try to wrest sanity and survival from a world full of hatred. —Rod Crawford ",7272
15,Intolerance,2021,Drama,7.4 / 10,https://yts.rs/movie/intolerance-2021," Naoto Aoyagi runs a supermarket. One day, he sees a middle school student stealing cosmetics at his store. The middle school student runs from the supermarket, but she gets hits by a car and truck. She dies from the accident. The girl's father, Mitsuru Soeda, does not believe the accusation that his daughter was stealing from the store. He begins to place people involved in his daughter's death, including Naoto and the car driver, into a corner. Meanwhile, Naoto and the female car driver become confused by Mitsuru's pressure and the intense media coverage. ",4747
16,Student Body,2022,HorrorThriller,4.3 / 10,https://yts.rs/movie/student-body-2022," High school student Jane Shipley seeks to mend her splintering relationship with childhood best friend Merritt, and fit in with her rebellious peers. When Jane's math teacher oversteps his bounds, an apathetic high school administration forces Jane and Merritt to take matters into their own hands, driving their relationship into further turmoil and inciting deadly consequences. ",20806
17,Royal Paintbox,2013,DocumentaryFamily,7.9 / 10,https://yts.rs/movie/royal-paintbox-2013," In a story previously untold on film, film-maker Margy Kinmonth invites HRH The Prince of Wales to make a journey through history to celebrate the artistic gene in his family and reveal an extraordinary treasure trove of work by royal hands past and present, many of whom were accomplished artists. Set against the spectacular landscapes of the Royal Estates and containing insights into works by members of The Royal Family down the centuries and The Prince of Wales's own watercolours, ROYAL PAINTBOX explores a colourful palette of intimate family memory and observation. —Anonymous ",3232
18,Repeat Performance,1947,CrimeDrama,6.8 / 10,https://yts.rs/movie/repeat-performance-1947," Sheila kills her husband at the start of the film with a smoking gun. We don't know how or why. All we know is men are banging on her door and she escapes. There is a notable dialogue as she makes her way to a New Years celebration with Richard Basehart as the poet William Williams. As she goes up the stairs to John Friday's apartment (her producer), she wishes she could relive the year and undo what she has done. William Williams, in an offhand remark, states he wishes he was the one who shot Barney, her erstwhile husband. We see that Destiny is not too happy with making changes to her plans. —Jim Mourgos ",5353
19,Alone with You,2021,HorrorThriller,4.8 / 10,https://yts.rs/movie/alone-with-you-2021," Almost exclusively, one-setting horror/thrillers are precious gems that do a whole lot with very little. When you're immersed in piecing together the puzzle and figuring out who the main character is, a film that falls under this category is dynamite. Charlie (Emily Bennett) is setting the atmosphere in her sleek, two-story apartment in Brooklyn for a romantic homecoming for her distant girlfriend Simone (Emma Myles) who's been away for work. There are past glimpses of visual tension between the two, so we're led to feel that this meticulous setting of mood may be a peacemaking gesture. Enamored beyond all good sense, Charlie begins to experience a myriad of unsettling incidents (an unstable voice from a vent, shadows that appear, eerie WiFi disruptions), and the horrors of what has transpired are slowly revealed in the shards of Charlie's resistant memory. They delightfully manifest in all those horror trope faves, yet still feel like a ripe pick off the branch. Co-writers and co-directors Emily Bennett and Justin Brooks work in the classic camp of the claustrophobic psychological thriller, making good use of NYC's even more tight feel during quarantine. —ASHLEE BLACKWELL ",10908
0,Dark Tide,2012,ActionAdventure,4.3 / 10,https://yts.rs/movie/dark-tide-2012," Kate is a shark expert whose business has been failing since a shark attack killed a fellow diver under her command. Once dubbed ""the shark whisperer,"" Kate is haunted by the memory of the attack and unable to get back into the water. With bills piling up and the bank about to foreclose on Kate's boat, Kate's ex-boyfriend Jeff presents her with a lucrative opportunity to lead a thrill-seeking millionaire businessman on a dangerous shark dive - outside the cage. Battling her self-doubts and fear, Kate accepts the proposal and sets a course for the world's deadliest feeding ground - Shark Alley. ",12726
1,Apache Warrior,2017,ActionDocumentary,6.7 / 10,https://yts.rs/movie/apache-warrior-2017," Apache Warrior is a feature film made with 100% unprecedented real footage, actual attack pilot gun tapes, multiple cameras and interviews. We researched hundreds of hours of footage in order to find this true story. This film takes the audience into the cockpit of a squadron of Apache Attack Helicopters during the opening salvo of what would be one of the largest invasions in US and World History. ",12120
2,Public Enemy Number One,2019,Documentary,7 / 10,https://yts.rs/movie/public-enemy-number-one-2019," PUBLIC ENEMY NUMBER ONE looks at the war on drugs from 1968 until today and looks at trigger points in history that took cannabis from being a somewhat benign criminal activity into a self-perpetuating constantly expanding policy disaster. ",5959
3,The Dirty Dozen,2020,DocumentarySport,6.3 / 10,https://yts.rs/movie/the-dirty-dozen-2020," They spend every waking moment training, playing, competing in the dirt. Take a look into the high octane lives of twelve professional off-road motorcycle riders in the most grueling, gnarly and incredible tracks and trails on the planet. ",9393
4,The Power of Glove,2017,ActionDocumentary,6.6 / 10,https://yts.rs/movie/the-power-of-glove-2017," 1989. In an era of Nintendo-mania, toymaker giant Mattel unleashes a bold technological experiment to an eager public. The POWER GLOVE: the first video game controller that allows players to operate Nintendo games with intuitive hand gestures. Despite immense hype surrounding its release, the product is a critical failure, disappointing thousands of children with its subpar gameplay. More than two decades later, however, dedicated fans continue to repurpose the Power Glove for art pieces, hacking projects, electronic music, and more. For the first time ever: the story behind the world's most notorious video game controller. ",6666
5,Christmas Is Here Again,2007,ActionAdventure,5.2 / 10,https://yts.rs/movie/christmas-is-here-again-2007," Christmas Is Here Again is a musical animated tale that follows the exciting journey of a young orphan girl, Sophianna, and her unlikely band of adventurers as they help recover Santa's magical toy sack. Throughout her pursuit for the elusive sack, Sophianna teams up with a feisty elf, an ambitious young reindeer, and a fox and polar bear duo. In the tradition of The Wizard of Oz, our young heroine and her allies each discover their potential for compassion, loyalty and the importance of never losing hope. ",5050
6,Going 4 Broke,2020,ActionComedy,3.9 / 10,https://yts.rs/movie/going-4-broke-2020," In this hilarious comedy, Seven and Tracy find themselves in a struggle to avoid the one thing they fear most, Going Broke. With mayhem and madness from every direction, their decision comes at a cost to either give up or go get the money. ",6565
7,Forget Me Not,2019,ActionDocumentary,7.2 / 10,https://yts.rs/movie/forget-me-not-2019," Forget Me Not follow three pregnant unmarried women at the institution ""Aeshuwon"" on the South Korean island called Jeju. Paradoxically, the nickname for Jeju Island is ""Honeymoon Island"" due to its popularity as a destination for all newly wed Koreans. 15 women are currently living at the institution, which is isolated in the beautiful countryside of Jeju, and run by founder Mrs. Im and her staff. The film follow the three women and their process towards the difficult and painful decision - weather to keep the baby or give it away for adoption. A decision strongly influenced by a huge pressure from the outside world. Typically the disgrace of the family, the reluctance of the boyfriend and the disdain of Korean society towards the women's behavior and the unborn child, have a huge impact on the women's final decision. However, at Aeshuwon the strong-willed Mrs Im supports the women and their fight for independence. But in the end the choice will always be the women's own and the consequences will be up to the single individual to handle. Forget Me Not is an emotional journey of three unwed women's life at Aeshuwon and how they make the decision that will change their lives forever. ",3131
8,Dark Power,2013,Thriller,3.4 / 10,https://yts.rs/movie/dark-power-2013," When the mayor of a crime-ridden city and his opponent are assassinated, two FBI agents join forces to investigate the murder and become the targets of a powerful criminal conspiracy. ",4747
9,Emerald Cities,1983,ActionComedy,6.1 / 10,https://yts.rs/movie/emerald-cities-1983," Emerald Cities, completing the trilogy, is a story about a young woman who runs off from her Death Valley home to seek her fortune. Her drunken dad still stuck in his Santa suit from the local Christmas pagent, follows and soon comes in contact with the ""new dark ages"" of 1984. Juxtapositions of ""on-the street"" interviews (by Willie Boy Walker), punk performances by bands Flipper and The Mutants, TV shows of past-life hypnotism and nuclear destruction, and a crazed ex-con all finally intermix with the characters' own sagas. —Anonymous ",2828
10,Unbreakable Kimmy Schmidt: Kimmy vs the Reverend,2020,ActionComedy,7 / 10,https://yts.rs/movie/unbreakable-kimmy-schmidt-kimmy-vs-the-reverend-2020," Kimmy sets off on her biggest adventure yet. Three states. Explosions. A dancing hamburger. And you, the viewer, get to decide how the story goes. ",23634
11,"Easy to Learn, Hard to Master: The Fate of Atari",2017,ActionDocumentary,6.5 / 10,https://yts.rs/movie/easy-to-learn-hard-to-master-the-fate-of-atari-2017," Before Google, Yahoo and even Apple, before the Silicon Valley cliché of informal dress code, skateboards running the corridors and wild creativity became commonplace, one company embodied the digital economy lifestyle and business style: the one firm coming out of the Age of Aquarius was Atari. The story of Atari is two-thirds the story of Nolan Bushnell, founder and visionary, and one-third the first and probably biggest boom and bust of the new economy some 20 years before the new economy even existed. Atari was showing that technology is cool, way before the personal computer revolution took place and they were reaching out to an ever-growing audience with something that is still cool today: video games. Atari literally introduced the digital world to the mass consciousness. Nolan Bushnell and Atari have a huge collection of firsts: the first successful video game company, the first coin-op video game ever, the first general purpose console to win the market, the first marriage between video games and movie industry in the history of entertainment, the fastest growing company in history, the biggest industry crash ever, the weirdest anecdotes in Silicon Valley, the coolest brand on the planet... Atari is a story to be told for two main reasons: it is pure fun and it is impressively educational. Going through the ups and downs of Atari's ride, one can learn when and how our relationship with the digital world was born (ahead of Apple, Commodore, Microsoft and even the Homebrew Computer Club), how the 100 billion dollars a year video game industry was born, what to do to make your idea successful, what to do to screw it all up, whether to sell your baby to a giant major or not, what not to do to preserve your market from crashing and many others interesting topics. —Junk Food Films ",7070
12,The Reconstruction of William Zero,2014,DramaMystery,5.4 / 10,https://yts.rs/movie/the-reconstruction-of-william-zero-2014," A geneticist wakes up from an accident with only fragments of his memory is forced to relearn who he is via his twin brother. But as he digs deeper, he discovers he might not be who he thought at all. ",4747
13,Our Marriage,1962,Drama,7.1 / 10,https://yts.rs/movie/our-marriage-1962," Two sisters living in poverty reach the age where they start to attract marriage proposals. They must decided between marrying for love or money. ",2929
14,The Art of Political Murder,2020,ActionCrime,7.4 / 10,https://yts.rs/movie/the-art-of-political-murder-2020," An investigation into the truth behind the murder of Guatemalan Bishop, Juan Gerardi, who was killed in 1998 just days after trying to hold the country's military accountable for the atrocities committed during its civil war. ",10403
15,Walk the Walk,1970,ActionDrama,4.1 / 10,https://yts.rs/movie/walk-the-walk-1970," A young black theological student battles against his heroin addiction and alcoholism. ",2929
16,The Believer's Heaven,1977,ActionFantasy,2.9 / 10,https://yts.rs/movie/the-believers-heaven-1977," While holding a sermon for his followers, the real-life fire-and-brimstone preacher Estus W. Pirkle portrays what Christian Heaven looks like, according to his interpretation of the Bible. ",3131
17,The Dempsey Sisters,2013,ActionFamily,5.8 / 10,https://yts.rs/movie/the-dempsey-sisters-2013," The Dempsey Sisters is a movie about the power of believing in a dream, the force of a family bond, and being willing to give up a sure thing for the one thing that makes life worth living overall. ",4040
18,Apostasy,1948,ActionDrama,6.3 / 10,https://yts.rs/movie/apostasy-1948," While revelations of his lower class past threaten his job, a school teacher fights for freedom and equality. ",2929
19,Boyhood,1951,DramaWar,6.8 / 10,https://yts.rs/movie/boyhood-1951," When a family has to relocate due to the war, they are ostracized by their new community. ",2929
0,Love and Wolbachia,2017,ActionDocumentary,5.3 / 10,https://yts.rs/movie/love-and-wolbachia-2017," In this romance's kaleidoscope, gay, lesbian, bisexual, inter-sexual, crossdresser, person with gender identity disorder, and people sorrounding them are highlighted. ",3737
1,Killerhertz,2020,HorrorSci-Fi,3 / 10,https://yts.rs/movie/killerhertz-2020," When her boyfriend creates an app that can summon up dead spirits, Casey must deal with the devastating consequences that follow. ",6969
2,Arigatô-san,1936,ComedyDrama,7.4 / 10,https://yts.rs/movie/arigato-san-1936," Mr. Thank You is the kindly young driver of a local bus traveling from poverty stricken coastal villages, over the mountains, to the town. He thanks everybody when they let his bus pass on the narrow road. Among the passengers is a worldly young woman, who flirts with the driver while trying to put the villagers in their place. There is also an embarrassed mother who is taking her virginal daughter to the train station to be sent to Tokyo, presumably to be sold. —Will Gilbert ",3131
3,Fireworks Over the Sea,1951,ActionDrama,6 / 10,https://yts.rs/movie/fireworks-over-the-sea-1951," The Kamiya family struggles to keep the town fishing association from going bankrupt as they deal with a dishonest captain and his degenerate crew. ",2525
4,Danger Stalks Near,1957,Comedy,6.4 / 10,https://yts.rs/movie/danger-stalks-near-1957," Three criminals planning to rob a house are continually delayed by the families antics. ",2626
5,The Croods: A New Age,2020,ActionAdventure,7 / 10,https://yts.rs/movie/the-croods-a-new-age-2020," Still searching for a place to settle down after the cataclysmic events of The Croods (2013), the overprotective prehistoric patriarch, Grug, leads his family to the great unknown. Hoping for the best in an increasingly dangerous world, while trying to come to terms with Eep and Guy's budding romance, Grug stumbles upon a secluded Eden of plenty, containing everything that they have been seeking. However, there is a catch. This verdant heaven on Earth is already occupied by the significantly more evolved Bettermans: Phil, Hope, and their daughter, Dawn. Now, as tensions boil over between the antagonistic clans, a new menace threatens the future of both families. Can the Croods and the Bettermans put aside their differences to fight the common enemy, and live to tell the tale? —Nick Riganas ",1163015
6,Dolly Parton's Christmas of Many Colors: Circle of Love,2016,DramaFamily,7.9 / 10,https://yts.rs/movie/dolly-partons-christmas-of-many-colors-circle-of-love-2016," An unexpected blizzard threatens the Parton family, while at the same time Dolly's father (and his kids) make sacrifices to raise enough money to finally buy his wife the wedding ring he could never afford to give her. Meanwhile, an important person in little Dolly's life begins to see that her amazing voice and musical gift might just be made for something bigger than rural Tennessee. ",10605
7,Flesh-Eating Mothers,1988,ComedyHorror,4.3 / 10,https://yts.rs/movie/flesh-eating-mothers-1988," For some strange reason, never explained, a few of the local PTA-going mom's suddenly turn on their offspring. For much of the film they walk around town, looking mutated and making unfunny wisecracks. ",3939
8,Pumpkin,2002,ActionComedy,6.1 / 10,https://yts.rs/movie/pumpkin-2002," Perky, perfect Carolyn and her Alpha Omega Pi sisters plan to win Sorority of the Year by impressing the Greek Council with a killer charity: coaching mentally challenged athletes for the regional Challenged Games. When Carolyn's assigned to coach Pumpkin she's terrified at first, but soon sees in him something she's never seen before: a gentle humanity and honest clarity that touches her soul. To the horror of her friends and Pumpkin's overprotective mother, Carolyn falls in love, becoming an outcast in the process. As Carolyn's ""perfect life"" falls apart, Pumpkin teaches her that perfect isn't always perfect after all. —Press kit ",6969
9,Nuoret syntiset,1959,Drama,6.5 / 10,https://yts.rs/movie/nuoret-syntiset-1959," The story of a young Gerd, played by Liv Ullmann in her first leading role, who falls in love with a young boy. She is considered a 'loose' woman, and the boy's family does not accept their relationship. The young couple run away to a cabin in the woods where they meet a rogue man who tests their relationship. —vivid85 ",8888
10,Anything for Her,2008,ActionCrime,7.1 / 10,https://yts.rs/movie/anything-for-her-2008," Lisa and Julien are married and lead a happy uneventful life with their son Oscar. But their life radically changes one morning, when the police comes to arrest Lisa on murder charges. She's sentenced to 20 years of prison. Convinced of his wife's innocence, Julien decides to act. How far will he be willing to go for her? ",4949
11,Almighty Thor,2011,ActionAdventure,1.7 / 10,https://yts.rs/movie/almighty-thor-2011," When a demon god steals the Hammer of Invincibility, Thor strikes a mighty blow to get it back. ",6565
12,See Spot Run,2001,ActionComedy,5.4 / 10,https://yts.rs/movie/see-spot-run-2001," A drug sniffing agent canine is a target for an assassin boss so the FBI calls Witness Protection to send him somewhere else. Meanwhile a single Mom puts her 6 year old boy James in the care of her irresponsible, mailman, neighbor, Gordon, when the babysitter bails on her. Meanwhile, an assassin mob boss hires 2 goons to kill Agent 11. But when 11 escapes from the van when they tried to kill him, he hides in Gordon's Mailtruck that James is in too. And guess what they name him. Spot. ",8989
13,Rare Birds,2001,ActionComedy,6.4 / 10,https://yts.rs/movie/rare-birds-2001," Dave is down. His wife lives in Washington, D.C.; his restaurant, the Auk, in an out-of-the-way Newfoundland inlet, is a bust; a drink is rarely out of reach. An odd-duck of a neighbor, Phonce, who has found ten kilos of cocaine and wants Dave's help selling it, contrives to keep Dave in town by faking and reporting the sighting of a rare bird. Soon birders descend from everywhere, and the restaurant is a success. Dave is snorting the cocaine and falling for a young visitor who helps him out at the Auk, Phonce is launching his recreational submarine, and various men who don't look like birders are poking about. When the chickens come home to roost, will Dave and Phonse have a Plan B? — ",5858
14,Bloody Mama,1970,CrimeDrama,5.7 / 10,https://yts.rs/movie/bloody-mama-1970," A psychological gangster film based on fact. Machine gun totin' Ma Barker lead her family gang (her sons) on a crime spree in the Depression era. Her loyal brood have every perversion imaginable. The sadistic Herman sleeps with his Ma. When Fred Barker is released from prison, he brings home his cellmate and lover Kevin Dirkman, who also sleeps with Ma, much to Fred's chagrin. Lloyd Barker is a spaced-out drug addict who sniffs glue if nothing better is around. Ma kidnaps happy-go-lucky millionaire Sam Adams Pendlebury and holds him for ransom. Arthur Barker, Ma's wallflower son, and Herman's hooker lady friend Mona Gibson also figure in the story. The bloody finale is virtually choreographed, and a visual stunner. Filmed in the Ozarks. —alfiehitchie ",5959
15,Jackie Khan - nuori lohikäärme,1980,ActionAdventure,7.1 / 10,https://yts.rs/movie/jackie-khan-nuori-lohikaarme-1980," After failing his fellow students in a Lion Dance competition, Dragon (Jackie Chan) is sent away from his school in disgrace, on the condition that he must find his errant brother. Much martial arts mayhem and mistaken-identity silliness ensue. —Serdar Yegulalp ",9797
16,Iris 2: The Movie,2013,ActionCrime,5.7 / 10,https://yts.rs/movie/iris-2-the-movie-2013," Three years after a secret agent's tragic death at the hands of terrorist group IRIS, team leader Joon-han recruits a detective, Yoo-gun, to help him bring down an illegal arms unit. Soon, Yoo-gun's working alongside agent Soo-yeon, a man who has loved her since youth. Together, they put their lives on the line to stop IRIS once and for all. ",7979
17,The Air Up There,1994,ActionComedy,5.5 / 10,https://yts.rs/movie/the-air-up-there-1994," Jimmy Dolan is a college basketball coach who wants a big promotion. To get it, he needs to make a dramatic find. He ends up deep in Africa, hoping to recruit Saleh, a huge basketball prodigy Jimmy glimpsed in a home movie. But Saleh is the chief's son and has responsibilities at home, since the tribe's land is threatened by a mining company with its own hotshot basketball team. —Reid Gagle ",12322
18,Alexanterin jazzyhtye,1938,ActionDrama,7 / 10,https://yts.rs/movie/alexanterin-jazzyhtye-1938," Roger Grant, a classical violinist, disappoints his family and teacher when he organizes a jazz band, but he and the band become successful. Roger falls in love with his singer Stella, but his reluctance to lose her leads him to thwart her efforts to become a solo star. When the World War separates them in 1917, Stella marries Roger's best friend Charlie. Roger comes home after the war and an important concert at Carnegie Hall brings the corners of the romantic triangle together. —Jim Beaver ",4848
19,Julia,1977,ActionDrama,7.2 / 10,https://yts.rs/movie/julia-1977," This Oscar-winning drama, based on the writing of Lillian Hellman, depicts the relationship between two friends and its unexpected consequences. After Lillian, a renowned playwright, reunites in Russia with her childhood playmate Julia, the writer is recruited to smuggle funds into Germany to aid the anti-Nazi movement. Waiting in the wings is Lillian's lover and mentor, Dashiell Hammett, who is unaware of her dangerous assignment. ",7272
0,New Best Friend,2002,ActionDrama,5.3 / 10,https://yts.rs/movie/new-best-friend-2002," At fancy, private Colby University, in the North Carolina hills, a drug overdose puts a senior near death. The school administration calls in the acting sheriff to conduct ""a delicate and discrete investigation"" - a whitewash. The more he digs, the more evidence he finds that the overdose may have been attempted murder. In flashbacks that parallel his investigation, we see Alicia, a scholarship girl worried about her grades, gradually pulled into the social life of three rich and amoral young women, led by the blond Hadley, a femme fatale. Before the investigation ends, we've met boyfriends, a drug dealer, Alicia's mom, Hadley's dad, nurses, doctors, and an orderly. — ",5656
1,Dear Husband,2019,Romance,4.2 / 10,https://yts.rs/movie/dear-husband-2019," Steve and Funmilola are happily married. Like a match made in heaven, their love seem perfect. Until a past mistake, in form of an old flame, and pressure from friends test their commitment to each other. Dear Husband tells a heart warming tale of love and how loss can bring about forgiveness. ",4848
2,The Polka King,2017,ActionBiography,5.9 / 10,https://yts.rs/movie/the-polka-king-2017," Local Pennsylvania polka legend Jan Lewan develops a plan to get rich that shocks his fans and lands him in jail. ",7171
3,SubUrbia,1996,ActionComedy,6.8 / 10,https://yts.rs/movie/suburbia-1996," Five young losers spend their days and nights wasting their lives away, hanging out in parking lots and occasionally mentioning that they might want to make something of themselves... someday. On this particular night, they are visited by an old high school friend who has escaped their suburban town to become a pop star. —Andy Bogursky ",7979
4,Purppuravirrat 2 - Ilmestyskirjan enkelit,2004,ActionCrime,6 / 10,https://yts.rs/movie/purppuravirrat-2-ilmestyskirjan-enkelit-2004," Chief Niemans is investigating a series of ritual murders: The victims are crucified. He teams up with young officer Reda, who gets embroiled after a man dressed as a monk tries to kill a confused guy Reda picked up on the street. Together with a specialist on christian mythology they uncover a mysterious group called ""Angels of the Apokalypse"". ",3434
5,Stressed to Kill,2016,ActionComedy,5.6 / 10,https://yts.rs/movie/stressed-to-kill-2016," After suffering a violent heart attack, Bill is advised by his doctor to lower his blood pressure by eliminating the stresses from his life. Taking his doctor's advice literally, Bill starts killing everyday people who irritate him with poisoned darts. The killings lower Bill's blood pressure for a while but attract the attention of Detective Jordan, an enigmatic cop who plays a strange cat and mouse game with Bill as he tries to decide whether he should arrest him or join him in his campaign. As the cop begins to make Bill's life a living hell, stresses closer to home ramp up his blood pressure, and Bill puts his best friend Stan's ex-wife on his hit list. Convinced that their friendship won't last until Stan's ex- is dead, the two men concoct a plan to get rid of her that will look like a heart attack. Although they get away with the murder, anomalies in the forensic report suggest that the ex- was poisoned. Suspecting a connection between the the ""Dartman"" and the poisoned woman, ... ",5454
6,War of Art,2019,Documentary,7.1 / 10,https://yts.rs/movie/war-of-art-2019," Artists from across the Western world visit North Korea to take part in a ""cultural exchange"" - with varying degrees of success and failure. ",5656
7,"Fat, Sick & Nearly Dead",2010,ActionDocumentary,7.5 / 10,https://yts.rs/movie/fat-sick-nearly-dead-2010," 100 pounds overweight, loaded up on steroids and suffering from a debilitating autoimmune disease, Joe Cross is at the end of his rope and the end of his hope. In the mirror he saw a 310lb man whose gut was bigger than a beach ball and a path laid out before him that wouldn't end well- with one foot already in the grave, the other wasn't far behind. FAT, SICK and NEARLY DEAD is an inspiring film that chronicles Joe's personal mission to regain his health. With doctors and conventional medicines unable to help long-term, Joe turns to the only option left, the body's ability to heal itself. He trades in the junk food and hits the road with juicer and generator in tow, vowing only to drink fresh fruit and vegetable juice for the next 60 days. Across 3,000 miles Joe has one goal in mind: To get off his pills and achieve a balanced lifestyle. While talking to more than 500 Americans about food, health and longevity, it's at a truck stop in Arizona where Joe meets a truck driver who suffers from the same rare condition. Phil Staples is morbidly obese weighing in at 429 lbs; a cheeseburger away from a heart-attack. As Joe is recovering his health, Phil begins his own epic journey to get well. What emerges is nothing short of amazing - an inspiring tale of healing and human connection. Part road trip, part self-help manifesto, FAT, SICK and NEARLY DEAD defies the traditional documentary format to present an unconventional and uplifting story of two men from different worlds who each realize that the only person who can save them is themselves. —Jamin Mendelsohn ",7373
8,Eureka,2000,Drama,7.8 / 10,https://yts.rs/movie/eureka-2000," The traumatized survivors of a murderous bus hijacking come together and take a road trip to attempt to overcome their damaged selves. Meanwhile a serial killer is on the loose. ",4646
