,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
13,The Christmas Edition (TV Movie 2020),2020,ActionDrama,6.2 / 10,https://yts.rs/movie/the-christmas-edition-tv-movie-2020-2020," It's Christmas time and Jackie (Carly Hughes), an up-and-coming journalist, finds that her life is at a crossroads until she finds an unexpected opportunity - to run a small-town newspaper in Alaska. Jackie decides to give it a try and relocates to the picture-perfect town. Using a series of Christmas articles, she's able to quickly return the newspaper to profitability and soon falls in love - both with her new home and the handsome son of the paper's former owner. However, when her old boss announces plans to take over the paper for herself, Jackie will need a Christmas miracle to save it. —Hybrid, LLC ",6565
14,You Can't Take My Daughter (TV Movie 2020),2020,ActionDrama,5.8 / 10,https://yts.rs/movie/you-cant-take-my-daughter-tv-movie-2020-2020," A young woman who fought to keep her rapist from gaining custody of her daughter. ",8383
15,Trapped!,2006,ActionThriller,3.7 / 10,https://yts.rs/movie/trapped-2006," A weekend vacation turns terrifying when computer scientist Samantha (Alexandra Paul) and her daughter are lured into the hands of a killer. Kidnapped and held hostage, Samantha is given a choice: she must use her expertise to help her captors carry out an unspeakable crime, or let her daughter die. Nothing is as it seems in this twisting thriller, where high-stakes and high-tech collide for an edge-of-your-seat movie experience that will keep you guessing until the very end! —Hollywood Yoda ",5858
16,Watching the Detectives,2007,ComedyRomance,6.3 / 10,https://yts.rs/movie/watching-the-detectives-2007," Neil, a self proclaimed film geek and owner of Gumshoe video, has always been content to live vicariously through his favorite films noir. But when he meets Violet, a real-life femme fatale, his mundane world gets turned upside down and the line between reality and the movies quickly begins to blur. Will Neil step up and embrace a life full of adventure or retreat back to his comfortable couch? —Anonymous ",6464
17,The Christmas Setup,2020,ActionDrama,7 / 10,https://yts.rs/movie/the-christmas-setup-2020," Just before he and Madelyn McKay, his BFF since college freshman year, are to head off to Milwaukee to spend Christmas with his long widowed mother Kate Spencer and his army soldier brother Aiden Spencer, hard working and talented Manhattan lawyer Hugo Spencer, facing his regular year end review, issues an ultimatum to his boss, George Vogel, for a position as partner in the new year, he looking for a job elsewhere otherwise, such forthrightness about himself unusual for Hugo. Vogel admits that the thought of Hugo being partner at this time had not yet passed his or the other partners' minds, something that they will have to ponder over the Christmas break. In Milwaukee, Hugo finds that his mother, as is her usual nature, has assigned them all 24/7 tasks, this time associated with her role of the Carroll Avenue Neighborhood Association President in organizing the annual Christmas Eve Festival at the historic Carroll Avenue Train Station, this the last year in this role for her not ... ",6868
18,Secrets of a Ballerina,1943,Drama,6.1 / 10,https://yts.rs/movie/secrets-of-a-ballerina-1943," Loosely based of Honoré De Balzac's two short stories ,this is the second of the two movies actor Pierre Blanchar directed.As you do not change a winning team,this movie enjoys again Christian Matras 's remarkable cinematography and Arthur Honneger's superb score. ""Un Seul Amour"" is IMHO ,superior to the former effort.1)A screenplay influenced by ""Citizen Kane"" :the heroine's niece inherits her castle and ,with her companion,tries to understand who her relative really was;sometimes flouting chronology (the scene of the deathbed),with a stunning editing which masterfully introduces the flashbacks;and the famous last word "" Rosebud"" is replaced by the sentence Clara whispers just before she dies :""I've got something else to tell"".2)The romantic escapist movie of the occupation days is given a unusually inventive treatment: the hero gives up his career and his love sacrifices her passion for dancing:the first scene is a ballet ,and Matras's camera captures her dance in the early morning grass ,before she meets her husband.But they know their bliss will be short-lived :""there are happy people,says Clara ,who do not want other people to be so.""3)Other influences show:that of Henry Hathaway's ""Peter Ibbetson "";a dreamlike sequence was already present in Blanchar's first effort;here a happy end , in the hereafter ,where the two ghosts meet in the garden where they were happy ,proves that love triumphs in the end ,because ,in spite of their faults,Clara and her beloved husband remained true to themselves .....and even Poe's Gothic horror :there's a mysterious door,no one is allowed to open because it hides things better left unsaid.Gérard had a door bricked up ,and the crucifix the dying Clara keeps in her bed causes,in a strange manner,her death.Like in the great escapist movies of the occupation days ,Carné's ""Les Visiteurs Du Soir""(1942) and Delannoy/Cocteau's "" L'Eternel Retour "" (1943) ,in ""Un Seul Amour"" ,there's no way out for the doomed lovers;they cannot survive in the world of the living ,which in those days was truer than ever,they are people legends are made of.The impressive last picture follows Clara's fingers as she reaches for the sundial.Excellent performances by the director and his leading lady ,Micheline Presles;good support by Gabrielle Fontan and Julien Bertheau.An unsung gem of the occupation days. ",3131
19,Lemonade Joe,1964,AdventureComedy,7.5 / 10,https://yts.rs/movie/lemonade-joe-1964," Straight shooting Lemonade Joe cleans up Stetson City, in this musical parody of early Westerns, after shooting the pants off villain Old Pistol. Joe's endorsement of Kolaloka (Crazy Cola) lemonade as the refresher that assures deadly aim, convinces the Arizona sin-town to abstain from alcohol. Based on the 1963 Czech stage production. But Trigger Whiskey maker Duke Badman's brother the devious gunslinger Hogofogo, comes to save his sibling's saloon from Joe's allies, father and daughter temperance revivalists, the Goodmans. ",3535
0,My Dream Is Yours,1949,ActionAnimation,6.6 / 10,https://yts.rs/movie/my-dream-is-yours-1949," Conceited singer Garry Mitchell refuses to renew his radio contract, so agent Doug Blake decides to find a new personality to replace Garry. In New York, he finds Martha Gibson, a single mother with a great voice. He arranges for her to move to Hollywood, but then has a problem trying to sell her to the show's sponsor. Doug tries every trick he can think of to make Martha a star, and as the two work more closely, he falls in love with her. Complicating matters further is when Martha meets and becomes attracted to Garry. ",4747
1,28 Hotel Rooms,2012,ActionDrama,5.8 / 10,https://yts.rs/movie/28-hotel-rooms-2012," Spanning several years involving two persons; a young man, a struggling writer and a young woman, an accountant have a one night stand in a hotel room. Despite going their different paths they meet over the next several years in various different hotel rooms across the USA while they travel on business. Despite they are both involved with different people, they find their romantic tryst a getaway from their everyday lives. But as they both mature and grow apart, will they ever learn that they may be soul mates really meant for each other and their secret rendezvous for sex is something more? —Larry B. ",18786
2,Makuko,2019,FamilySci-Fi,6.1 / 10,https://yts.rs/movie/makuko-2019," Satoshi is only in the fifth grade at elementary school. He is unhappy with his father, his perfidy and the company he keeps. Enter transfer student Kozue who is different and exciting. She is not just any different though. She truly is from far away and has a gift for Satsohi and the townspeople. The town grow close. —aghaemi ",3636
3,Teen Beach Movie,2013,ActionFamily,5.9 / 10,https://yts.rs/movie/teen-beach-movie-2013," Life's a beach for surfers Brady and McKenzie -- until a rogue wave magically transports them inside the classic '60s beach party flick, Wet Side Story, where a full-blown rivalry between bikers and surfers threatens to erupt. There, amidst a sea of surfing, singing and dancing, Brady and Mack accidentally change the storyline, and the film's dreamy hero and heroine fall for them instead of for each other! ",6464
4,Half a Chance,1998,ActionAdventure,5.8 / 10,https://yts.rs/movie/half-a-chance-1998," When Alice gets out of jail, her mother who just died left her an audio message. Twenty year ago, Alice's mother was in love with two men at the same time and got pregnant but never said it to the two men. Alice will look for them and they will go through an epic adventure. —EP ",3838
5,Sotakirjeenvaihtajan rakkaus,1958,DramaRomance,5.8 / 10,https://yts.rs/movie/sotakirjeenvaihtajan-rakkaus-1958," An American war correspondent falls in love with a BBC reporter, but their relationship seems doomed from the start. ",4646
6,Hua! Ying xiong,1992,ActionComedy,5.1 / 10,https://yts.rs/movie/hua-ying-xiong-1992," In What a Hero, Andy Lau plays Hwa, a cop who is promoted from his hometown beat on Lantau Island to a prestigious assignment in the big city. However, upon his arrival, Hwa finds himself placed with a group of losers. ",3737
7,Let's Meet Again on Christmas Eve,2020,ActionDrama,6 / 10,https://yts.rs/movie/lets-meet-again-on-christmas-eve-2020," Two college sweethearts reconnect while coordinating a wedding just in time for the holidays. ",5959
8,Christmas on Wheels,2020,ActionRomance,5.9 / 10,https://yts.rs/movie/christmas-on-wheels-2020," Upon learning that her uncle sold her Mom's vintage convertible--a car full of Christmas memories--Ashley enlists the help of her uncle's attorney, Duncan, to get it back. ",4949
9,Padrenostro,2020,Drama,5.9 / 10,https://yts.rs/movie/padrenostro-2020," Rome, 1976. Valerio is ten years old and has a lively imagination. His life as a child is turned upside down when, with his mother Gina, he witnesses an attack on his father Alfonso by a terrorist group. From that moment on, fear and a sense of vulnerability leave a dramatic mark on the feelings of the whole family. But it is precisely in those difficult days that Valerio gets to know Christian, a boy not much older than him. Solitary, rebellious and shameless, he seems to have appeared out of nowhere. That meeting, in a summer filled with discoveries, will change their lives forever. —Canon y mus ",4141
10,Merry Liddle Christmas Wedding,2020,ActionDrama,5.7 / 10,https://yts.rs/movie/merry-liddle-christmas-wedding-2020," Lifetime's first-ever Christmas sequel! Follow Jacquie as she and Tyler try to plan their perfect destination Christmas wedding. Naturally, Jacquie's plans go awry when her boisterous family intervenes in her planning and her snooty wedding planner quits in protest. While nothing goes as initially planned, Jacquie and Tyler get a Christmas wedding more memorable than they could have ever dreamed. ",5555
11,The Forbidden Room,1977,DramaHorror,7 / 10,https://yts.rs/movie/the-forbidden-room-1977," Bizarre events keep occurring in an old mansion in Venezia, and it's soon obvious that something mysterious is up in the attic. ",4545
12,Taking a Shot at Love,2021,ActionDrama,7.2 / 10,https://yts.rs/movie/taking-a-shot-at-love-2021," Former professional ballet dancer Jenna works with NHL star Ryan Cooper to help him recover from an injury using ballet as therapy, and as they grow close, he helps her mend her injured heart. But when it's time for Ryan to return to the ice and leave Jenna and her small, Connecticut town, they both must consider the paths they want to take and just maybe, love will find its way. ",24442
13,Weddings and Babies,1958,ActionDrama,6.6 / 10,https://yts.rs/movie/weddings-and-babies-1958," Photographer struggles to make enough money to marry his fiancee, who is starting to believe he's delaying their marriage deliberately. ",4040
14,Otto's Eleven,2010,Comedy,4.6 / 10,https://yts.rs/movie/ottos-eleven-2010," Otto is a man from a little German island, where he lives together with his friends. He gets his treasure, an expensive painting, stolen by a casino owner and his female assistent, so Otto starts travelling to the main land with his friends. Will he get it back? ",3737
15,Will Penny,1967,RomanceWestern,7.1 / 10,https://yts.rs/movie/will-penny-1967," Will Penny, an aging cowpoke, takes a ""line-rider"" job on a vast cattle ranch requiring him to keep trespassers and squatters moving until they're off the property. Ironically, he discovers that the mountain cabin reserved for the line rider has been appropriated by Catherine Allen and her young son, Horace, whose guide has deserted them en route to Oregon to join Catherine's husband. Too soft-hearted and ashamed to kick mother and child out just as the bitter Rocky Mountains winter sets in, he agrees to share the cabin until the spring thaw. But it isn't just the snow that slowly thaws; lonely man and woman soon forget their considerable dissimilarities and start developing a deep, if awkward and unstated, love for each another. Beyond this, Horace finds in Will the father he's never known, and Will finds in Horace the son he's never known he's wanted. The trio's little refuge is then invaded by Bible-quoting preacher Quint and his murderous family of ""rawhiders"", who'd earlier nearly killed Will over an imagined insult, forcing Will to defend his own ""family"". —Alfred Jingle ",8080
16,The Lost Tribe,2009,ActionAdventure,3.8 / 10,https://yts.rs/movie/the-lost-tribe-2009," While on their way to Asia to close a business deal, five friends (Anna, Tom, Joe, Alexis, and Chris) rescue a man that's been left to drift at sea. Injured and in shock, the stranger overrides the yacht's autopilot and attempts to change the vessel's course, but instead wrecks the boat on a rock and the vessel sinks. The castaways wash ashore on the beach of an uncharted island and attempt to contact the Coast Guard over the yacht's radio. Before the Coast Guard can arrive, the body of the stranger vanishes from the grave the other survivors had laid him to rest in. Needing some time to himself, Tom wanders into the jungle and is attacked by an unseen assailant. During the attempt to find Tom the next day Alexis is killed by the jungle's inhabitants and Chris is taken. Joe and Anna discover a nefarious plot by the Vatican to cover up a research team's discoveries on the island before Joe is killed be an assassin sent by the church. Anna is then left by herself to survive on the island and uncover its secrets. —Jacob Abraham, Texas ",5353
17,Les deux mondes,2007,ComedyFantasy,5.6 / 10,https://yts.rs/movie/les-deux-mondes-2007," A French tradesman travels in time and liberates an oppressed tribe in another world. ",4848
18,The Crossword Mysteries Crossword Mysteries: Proposing Murder (TV Episode 2019),2019,CrimeDrama,7 / 10,https://yts.rs/movie/the-crossword-mysteries-crossword-mysteries-proposing-murder-tv-episode-2019-2019," Tess and Logan are back solving mysteries as an old friend of Tess's is found dead just before he was going to propose to his girlfriend. Codes, cyphers, and crossword puzzles all lend a hand at finding the killer as Tess and Logan try to find a way to work together to decipher the clues. ",7777
19,Singin' in the Rain: Raining on a New Generation,2012,ActionDocumentary,6.9 / 10,https://yts.rs/movie/singin-in-the-rain-raining-on-a-new-generation-2012," 21st century choreographers, dancers and film historians discuss the significance of Singin' in the Rain (1952) to their art form. ",5353
0,It Was Always You (TV Movie 2021),2021,ActionComedy,7 / 10,https://yts.rs/movie/it-was-always-you-tv-movie-2021-2021," Elizabeth's engagement plans are thrown into disarray when her fiancé's free-spirited brother David returns home. With her engagement party looming and a million things to do, David's unexpected influence prompts Elizabeth to question her life decisions. —Happy_Evil_Dude ",29492
1,Closing Escrow,2007,Comedy,5.4 / 10,https://yts.rs/movie/closing-escrow-2007," Three quirky families seeking to buy their next home collide when trying to purchase the same property. The bidding war tests the limits of their marriages and the resolve of their agents. ",4343
2,A Short Film About Love,1988,DramaRomance,8.2 / 10,https://yts.rs/movie/a-short-film-about-love-1988," 19-year-old Tomek whiles away his lonely life by spying on his opposite neighbour Magda through binoculars. She's an artist in her mid-thirties, and appears to have everything - not least a constant stream of men at her beck and call. But when the two finally meet, they discover that they have a lot more in common than appeared at first sight... ",7070
3,Guerra de Likes (2021),2021,ActionComedy,5.1 / 10,https://yts.rs/movie/guerra-de-likes-2021-2021," In order to advance her career in the dynamic world of publicity in Mexico City, Raquel tries to reunite with her high school friend Cecy who has become the queen of social media. But unlike followers, friendships do not come instantly. ",9898
4,Last Known Address,1970,CrimeThriller,7 / 10,https://yts.rs/movie/last-known-address-1970," Police inspector Léonetti, a tough, efficient policeman, has been sent to a second-rate police station after being reprimanded. There he is given a partner, young and beautiful Jeanne Dumas. The duo are soon assigned a very difficult mission: to find a man whose evidence is instrumental in convicting a murderer. They start searching throughout Paris... ",7373
5,Hellcat's Revenge II: Deadman's Hand,2019,ActionThriller,4.3 / 10,https://yts.rs/movie/hellcats-revenge-ii-deadmans-hand-2019," Tough and sexy ""Hellcat"" club member Kat (Lisa Neeld) gets framed for a crime she didn't commit and sent to a gruesome women's prison ruled by a maniacal warden (Patricia Culliton). She must fight her way out in order to get her revenge against ruthless and sadistic biker gang leader Rosie (Donna Hamblin).....and get help from her former lover ""Snake"" (Len Kabasinski) to make that revenge happen. —KillerWolf Films ",7171
6,Down and Derby,2005,ActionComedy,5.5 / 10,https://yts.rs/movie/down-and-derby-2005," Down and Derby is a family comedy about a small town Pinewood Derby competition that transforms an average group of dads into an awkward bunch of competitors. On the outside, Phil Davis is the typical dad and friendly neighbor. On the inside, he is unresolved and at a breaking point with his childhood rival, Ace Montana. Desperate for the elusive first place, Phil sees his son's Pinewood Derby race as a breakthrough opportunity to beat Ace, who also has a Cub Scout son. Surrounded by more overzealous dads in the same cul-de-sac, they all disregard the event's ideals and completely take over the design, planning and construction of the cars. In the crazed world of derby fever, the kids are lucky if they get to pick the paint color or attach a decal. Hilarity builds as the dads teeter on the edge of insanity and resort to backstabbing, cover-ups and sabotage. Wives, families and jobs are ignored with extreme consequences. The farce reaches comical and outrageous levels when in the end, ... ",8080
7,Strictly Ballroom,1992,ComedyDrama,7.2 / 10,https://yts.rs/movie/strictly-ballroom-1992," Scott Hastings is a champion caliber ballroom dancer, but much to the chagrin of the Australian ballroom dance community, Scott believes in dancing ""his own steps"". Fran is a beginning dancer and a bit of an ugly duckly who has the audacity to ask to be Scott's partner after his unorthodox style causes his regular partner to dance out of his life. Together, these two misfits try to win the Australian Pan Pacific Championships and show the Ballroom Confederation that they are wrong when they say, ""there are no new steps!"" ",10807
8,Prisión Ambar,2009,ActionDrama,3.4 / 10,https://yts.rs/movie/prision-ambar-2009,"  ",8787
9,A Royal Affair,2012,BiographyDrama,7.5 / 10,https://yts.rs/movie/a-royal-affair-2012," In 1767, the British Princess Caroline is betrothed to the mad King Christian VII of Denmark, but her life with the erratic monarch in the oppressive country becomes an isolating misery. However, Christian soon gains a fast companion with the German Dr. Johann Struensee, a quietly idealistic man of the Enlightenment. As the only one who can influence the King, Struensee is able to begin sweeping enlightened reforms of Denmark through Christian even as Caroline falls for the doctor. However, their secret affair proves a tragic mistake that their conservative enemies use to their advantage in a conflict that threatens to claim more than just the lovers as their victims. —Kenneth Chisholm ([email protected]) ",9999
10,Skiing Everest,2009,ActionAdventure,7.4 / 10,https://yts.rs/movie/skiing-everest-2009," ""Skiing Everest"" is the first documentary about the small elite fraternity of high-altitude skiers who climb the highest peaks in the world in pure Alpine style, carrying their skis and declining to use supplemental oxygen. At the top of the world, high in the Death Zone, they lock into their skis and challenge the most dangerous slopes in the world - under weather conditions that are as perilous as the thin air, hidden crevasses, and 10,000 ft. sheer faces that drop into Nepal and Tibet far below. —Les Guthman ",8181
11,Wang de Shengyan,2012,ActionHistory,5.7 / 10,https://yts.rs/movie/wang-de-shengyan-2012," The story of two warring generals (Liu Bang and Xiang Yu) fighting for control of China at the end of the Qin Dynasty. ",8888
12,"Stallone: Frank, That Is",2021,Documentary,6.4 / 10,https://yts.rs/movie/stallone-frank-that-is-2-2021," Frank Stallone has seen it all. Frank Stallone has done it all. But, who is Frank Stallone? You know the name, now discover the Grammy and Golden Globe nominated singer, songwriter, musician and actor who has been entertaining audiences for over fifty years, all the while living in a giant shadow. ",20301
13,Gilda,1946,DramaFilm-Noir,7.7 / 10,https://yts.rs/movie/gilda-1946," Just arrived in Argentina, small-time crooked gambler Johnny Farrell is saved from a gunman by sinister Ballin Mundson, who later makes Johnny his right-hand man. But their friendship based on mutual lack of scruples is strained when Mundson returns from a trip with a wife: the supremely desirable Gilda, whom Johnny once knew and learned to hate. The relationship of Johnny and Gilda, a battlefield of warring emotions, becomes even more bizarre after Mundson disappears... ",7979
14,Kylmää terästä,1990,ActionCrime,5.7 / 10,https://yts.rs/movie/kylmaa-terasta-1990," On her first day on the job, NYPD officer Megan Turner, the lone officer on the scene, shoots and kills the perpetrator of a supermarket hold-up. Since no gun was found on the perpetrator's person or at the scene and none of the witnesses could corroborate Megan's story definitively that the perpetrator was indeed wielding a gun, she is suspended from active duty. She is quickly albeit temporarily reinstated to the position of homicide detective because the spent shell casing from the bullet used in a subsequent murder had her name carved on it. This murder ends up being only the first in a series. Working on the case with fellow homicide detective Nick Mann, Megan initially has no idea who in her life could be the murderer. In short order, the murderer does show himself to her. He is commodities trader Eugene Hunt who she met immediately following her suspension and who she has since dated. He also implies to her that he was in the supermarket at the time of the hold-up and that he fled the scene with the perpetrator's gun. The supermarket shooting caused a psychotic break in him which resulted in among other things his obsession with her. However, beyond his implications only to her of being the murderer, Megan has no hard evidence that would stand up in a court of law that Eugene is indeed the murderer. Megan has to convince her colleagues, especially Nick, that she is telling the truth about Eugene, while stopping him from killing again and equally as important stopping him from his continued psychological torture of her. —Huggo ",15150
15,1939,1989,ActionDrama,5.8 / 10,https://yts.rs/movie/1939-1989," When the war breaks out, Annika lives with her parents in Värmland, close to the border to Norway. Her cousin Harald is a dealer in the black market but has to escape from the police to Norway. Annika moves to Stockholm and gets a job as a waitress. She meets the happy-go-lucky Berit and together they have a wonderful time. She also meets a young man, Bengt, whom she marries. But almost immediately she discovers that her husband is different from the man who was courting her. ",5050
16,Where the Light Shines,2019,ActionDocumentary,6.8 / 10,https://yts.rs/movie/where-the-light-shines-2019," When two men compete to qualify in the Winter Olympics for the first time for Afghanistan, they realize that home is worth fighting for. In their wake they leave a passion for skiing and a hope for a brighter future. Where the Light Shines is the debut documentary from Pulitzer Prize-winning photographer Daniel Etter with stunning cinematography by Angello Faccini. It is produced by Academy Award nominees Marcel Mettelsiefen and Stephen Ellis along with Steven Sawalich from Articulus Entertainment. Filmed over four years, Where the Light Shines paints an intimate portrait of life in Afghanistan and shows the difficulties of trying to create change in a country that for generations has only seen war. ",4444
17,The Confidence Man JP: Princess,2020,ActionComedy,7.2 / 10,https://yts.rs/movie/the-confidence-man-jp-princess-2020," Set in Langkawi, Malaysia, Professional con-artists Dako (Masami Nagasawa), Boku-Chan (Masahiro Higashide), and Richard (Fumiyo Kohinata) target the Fuu Family for their next big scam. After Raymond Fuu dies, he leaves a fortune of 10 trillion yen for his family, but Dako, Boku-Chan and Richard seek get their hands on an inheritance. —Butler ",7171
18,Rajathandhiram,2015,ActionCrime,7.6 / 10,https://yts.rs/movie/rajathandhiram-2015," Arjun and his two friends make a living out of conning people for a few thousands and are quite good at it. When Arjun falls for a girl, Michelle, he agrees to Deva's plan of stepping up to nail a big con job so that he can help her from financial stress. The con job sets off a chain of events that lead to a riveting cat-and-mouse game with a heist at its fulcrum. ",6969
19,Ivanhoe,1982,AdventureDrama,6.7 / 10,https://yts.rs/movie/ivanhoe-1982," Wilfred of Ivanhoe, a worthy and noble knight, the champion of justice returns to England after the holy wars. He finds England under the reign of Prince John and his henchmen and finds himself being involved in the power-struggle for the throne of England. Will justice prevail and will all fair ladies in distress be rescued? ",8282
0,Klara,2010,ActionFamily,4.3 / 10,https://yts.rs/movie/klara-2010," Klara moves to a small town with his mother after the parents divorced. She feels alienated unable to make friends. Most of the girls in her class likes to ride and to get closer to them, Klara lies about being an experienced rider. ",3030
1,Escape,1980,Drama,7 / 10,https://yts.rs/movie/escape-1980," The true story of Dwight Worker, an American who was caught smuggling drugs in Mexico, and sentenced to fortress-like Lecumberri prison where he endured brutal conditions. With the help of his wife, Barbara, he escaped the prison by disguising himself as a woman. He was the first prisoner to escape Lecumberri since Pancho Villa. ",5656
2,Dr. Dolittle 2,2001,ActionComedy,4.7 / 10,https://yts.rs/movie/dr-dolittle-2-2001," Dr. John Dolittle the beloved doctor is back, but this time around he plays cupid to bumbling circus bear Archie as he's so smitten by a Pacific Western bear female, Ava. Dr. Dolittle must help a group of forest creatures to save their forest. But with the aid of his mangy, madcap animal friends, Dr. Dolittle must teach Archie the ways of true romance in time to save his species and his home before their habit is gone. So John held a meeting for every animal in the forest to not give up without a fight no matter what kind of animal expression they have and everyone agrees to do it and save their home. —Anthony Pereyra {[email protected]} ",8484
3,Fit for a Prince (TV Movie 2021),2021,ActionComedy,5.9 / 10,https://yts.rs/movie/fit-for-a-prince-tv-movie-2021-2021," A fashion designer is hired to dress ladies of a wealthy family which are hosting an upcoming charity ball. Cindy's life takes an unexpected turn when Prince Ronan becomes smitten with her. ",18685
4,The Phantom of the Opera,1925,ActionHorror,7.6 / 10,https://yts.rs/movie/the-phantom-of-the-opera-1925," At the Opera of Paris, a mysterious phantom threatens a famous lyric singer, Carlotta, and forces her to give up her role (Marguerite in Faust) for unknown Christine Daae. Christine meets this phantom (a masked man) in the catacombs, where he lives. What's his goal? What's his secret? ",5353
5,Psycho Granny,2019,ActionThriller,4.5 / 10,https://yts.rs/movie/psycho-granny-2019," After Samantha's mother passes away, grief stricken, and pregnant, her spirits are lifted with the sudden appearance of Colleen. Colleen is Samantha's long lost grandmother who swoops in to ease her pain and guide her through the ups and downs of pregnancy. Despite the warnings of her best friend, Aimee, and her husband Brad, Samantha dives head first into her newfound relationship. All is well until the Colleen's dark past reveals itself and she is forced to fight for the life of herself and her family. ",4343
6,Wild Hearts,2006,ActionDrama,6.3 / 10,https://yts.rs/movie/wild-hearts-2006," When Bob Hart, a widowed police detective trying to raise a rebellious teenage daughter, inherits a Montana horse ranch, he jumps at the opportunity to leave Los Angeles for the open range. Soon after arriving, Bob accepts the position as county sheriff and discovers that the seemingly bucolic countryside is far from tranquil. His problems include wolves who attack his stock, ruthless developers trying to take over the town and a female veterinarian with a chip on her shoulder, while trying to build a new home. —David Bassler ",4747
7,The Retrievers,2001,ComedyFamily,4.9 / 10,https://yts.rs/movie/the-retrievers-2001," Soon after the Lowry Family - Tom, his wife Karen, and their two children, Liz and Widdy - leave the big city and move to the small Northern California town of Placerville, they are 'adopted' by a very clever, yet lovable, stray golden retriever - Pilot. It's not long before they discover that Pilot is pregnant. The Lowry family, and especially Liz and Widdy, grow very close to the puppies during their weaning period. But Tom makes it clear that, like most families, they must give away the puppies after they've been weaned. It's particularly hard on Liz and Widdy, but they manage to give all the puppies away, and it's funny and fascinating to see who shows up at the Lowry residence to adopt a puppy. However, Pilot is determined to get her puppies back, and the Lowry Family must endure a comical series of events that make them realize that life is just not the same without the puppies. But retrieving six puppies from people you don't even know is no easy task. And soon, Tom Lowry finds he must choose between his job or his family. With Pilot in the lead, the Lowry's set off on a quest to retrieve Pilot's puppies - an adventure that ultimately leads them into the realization of what it really means to be a family. — ",5252
8,Sentinelles,2017,ActionDocumentary,0 / 10,https://yts.rs/movie/sentinelles-2017,"  ",5050
9,Man on Fire,1987,ActionDrama,5.9 / 10,https://yts.rs/movie/man-on-fire-1987," A former CIA agent, John Creasy, is hired as a bodyguard for a girl in Italy, who becomes the daughter he never had. When she is abducted, Creasy's fiery rage is unleashed, and despite being badly wounded, embarks on a bloody revenge spree. ",7272
10,The Beast,2016,ActionThriller,4.9 / 10,https://yts.rs/movie/the-beast-2016," When disgraced college professor Auguste Porter hosts a celebration for his awful new play at his secluded mountain lodge, three strangers are caught between the evil forces borne of the surrounding woods and the absurd and potentially deadly mind games their host plays inside. ",5252
11,Mystery Woman Game Time,2005,Mystery,6.8 / 10,https://yts.rs/movie/mystery-woman-game-time-2005," Bright youngest graduate Randy (Stinky) Lawrence convinces Samantha to promote his brilliant murder video game in the bookstore in exchange for his help in convincing 'old friend' Donald Fiske, a celebrated author, to do a signing session there. To Randy's surprise, it works, but Fiske is poisoned after slipping out angry. Randy is Chief Connors's only suspect. Despite obvious repeated lies, Samantha sets out to prove his innocence. Fiske's greedy ex, Jody, pretends to have convinced him to remarry, yet she never even allowed their teenage son Cameron to set foot in Donald's fine home. —KGF Vissers ",5353
12,Sweetheart Dancers,2019,Documentary,7 / 10,https://yts.rs/movie/sweetheart-dancers-2019," SWEETHEART DANCERS is a story about Sean and Adrian, a Two-Spirit couple determined to rewrite the rules of Native American culture through their participation in the 'Sweetheart Dance.' This celebratory contest is held at powwows across the country, primarily for men and women couples, until now. ",4141
13,Piola,2019,Drama,6.4 / 10,https://yts.rs/movie/piola-2019," Martín and Charly spend their time making rap music. One night they find a loaded gun on a hill, while Sol searches for her lost dog. Although seemingly unrelated, these stories are intimately linked, painting a unique portrait of teenage life and the difficult transition into adulthood. ",4949
14,Generasi 90an: Melankolia (2020),2020,ActionDrama,5.7 / 10,https://yts.rs/movie/generasi-90an-melankolia-2020-2020," At his age who is looking for identity, Abby (Ari Irham) always makes his sister, Indah (Aghniny Haque), as a figure he admires. Suddenly, Abby had to accept the fact that Indah was lost in a plane crash. Abby, who is difficult to let Indah finally become closer to Sephia (Taskya Namya), his sister's best friend. But could the presence of Sephia help Abby release his sister or leave her instead? —Visinema ",5151
15,"Stallone: Frank, That Is",2021,ActionDocumentary,6.4 / 10,https://yts.rs/movie/stallone-frank-that-is-2021," Frank Stallone has seen it all. Frank Stallone has done it all. But, who is Frank Stallone? You know the name, now discover the Grammy and Golden Globe nominated singer, songwriter, musician and actor who has been entertaining audiences for over fifty years, all the while living in a giant shadow. ",8686
16,Vortice mortale,1993,ActionDrama,5.3 / 10,https://yts.rs/movie/vortice-mortale-1993," A police detective investigates the murder of a man found dismembered in a washing machine and is drawn into a web of deceit and murder by the dead man's lover, Vida, and her two sisters, Sissy and Ludmilla, ",4040
17,After Porn Ends,2012,Documentary,5.7 / 10,https://yts.rs/movie/after-porn-ends-2012," After Porn Ends is a documentary that not only examines the lives and careers of some of the biggest names in the history of the adult entertainment industry but what happens to them after they leave the business and try and live the ""normal"" lives that millions of other Americans enjoy. They hailed from the rural South, steel towns, and the San Fernando Valley. As teenagers and young adults, none of them thought that porn was in their future. They were artists, baseball players, child prodigies, and even Ivy Leaguers. Now, after their lives in porn, they're TV stars, bounty hunters, writers, and social activists. What happened in between? And, now that they've moved on, can they really live a normal life after porn? ",24543
18,Teddy (2021),2021,ActionAdventure,6.7 / 10,https://yts.rs/movie/teddy-2021-2021," A youngster with OCD sets out to save a girl from the clutches of an international medical mafia with the help of a teddy bear which behaves like humans. ",68983
